iter	Logloss	Accuracy
0	0.6804502109	0.7945205479
1	0.6709259445	0.8630136986
2	0.661936845	0.8493150685
3	0.6513133061	0.8630136986
4	0.6399727705	0.8493150685
5	0.6293927102	0.8630136986
6	0.6170972511	0.8904109589
7	0.6045170258	0.8493150685
8	0.5934108561	0.8356164384
9	0.5857884305	0.8767123288
10	0.5800799817	0.8493150685
11	0.5686399871	0.8767123288
12	0.561268017	0.8767123288
13	0.5560104273	0.8767123288
14	0.5450956643	0.8767123288
15	0.5386186067	0.8767123288
16	0.5311993045	0.8904109589
17	0.5236403825	0.8904109589
18	0.5166707296	0.8767123288
19	0.5130695138	0.8904109589
20	0.5081881729	0.8904109589
21	0.5060296441	0.8904109589
22	0.5025786415	0.8904109589
23	0.5001963319	0.8904109589
24	0.4967363257	0.8904109589
25	0.4894020506	0.8904109589
26	0.483625535	0.8904109589
27	0.4768221976	0.8904109589
28	0.4682422248	0.8904109589
29	0.4638020404	0.8904109589
30	0.4608435865	0.904109589
31	0.45566185	0.904109589
32	0.452745247	0.904109589
33	0.4503734981	0.904109589
34	0.4469837371	0.904109589
35	0.4434150765	0.904109589
36	0.4387253771	0.904109589
37	0.4345016866	0.904109589
38	0.4313321825	0.904109589
39	0.4274645278	0.904109589
40	0.4257561287	0.904109589
41	0.42185669	0.904109589
42	0.4193243963	0.9178082192
43	0.41705892	0.904109589
44	0.4136574944	0.9178082192
45	0.4102181747	0.9178082192
46	0.4073051397	0.9178082192
47	0.4034876904	0.9178082192
48	0.4010181252	0.9178082192
49	0.3970288887	0.9178082192
50	0.3913357317	0.9178082192
51	0.3886423658	0.9178082192
52	0.3856911425	0.9178082192
53	0.3845754583	0.9178082192
54	0.3778799297	0.9178082192
55	0.376229906	0.9178082192
56	0.3741711152	0.9178082192
57	0.3711863303	0.9178082192
58	0.3686201759	0.9178082192
59	0.3676524534	0.9178082192
60	0.3655539838	0.9178082192
61	0.3636114733	0.9178082192
62	0.3620980671	0.9178082192
63	0.3567399336	0.9315068493
64	0.3542386192	0.9178082192
65	0.351657521	0.9178082192
66	0.3497062327	0.9178082192
67	0.3486734318	0.9178082192
68	0.3466198466	0.9178082192
69	0.3439614031	0.9178082192
70	0.3388765387	0.9178082192
71	0.3367373138	0.9315068493
72	0.3350235323	0.9452054795
73	0.3304993438	0.9589041096
74	0.3274138296	0.9589041096
75	0.3250931418	0.9589041096
76	0.3199305959	0.9589041096
77	0.3185812799	0.9589041096
78	0.3161302996	0.9589041096
79	0.3116665036	0.9589041096
80	0.3100882709	0.9589041096
81	0.3088311957	0.9726027397
82	0.3072850795	0.9726027397
83	0.3064212707	0.9726027397
84	0.3051077276	0.9726027397
85	0.3032936067	0.9863013699
86	0.2961105006	0.9863013699
87	0.2933759509	0.9863013699
88	0.2925009218	0.9863013699
89	0.2911292912	0.9863013699
90	0.2903717317	0.9863013699
91	0.2895438912	0.9863013699
92	0.2879640401	0.9863013699
93	0.2876062999	0.9863013699
94	0.2865717218	0.9863013699
95	0.2856042445	0.9863013699
96	0.2836215851	0.9863013699
97	0.2821352078	0.9863013699
98	0.2807637617	0.9863013699
99	0.2789758324	0.9863013699
100	0.2778057514	0.9863013699
101	0.2741018218	0.9863013699
102	0.2729452371	0.9863013699
103	0.2699912622	0.9863013699
104	0.2691077172	0.9863013699
105	0.2680938558	0.9863013699
106	0.2675642372	0.9863013699
107	0.2657587039	0.9863013699
108	0.2549972716	0.9863013699
109	0.2537952442	0.9863013699
110	0.2532453359	0.9863013699
111	0.251978667	0.9863013699
112	0.2505375022	0.9863013699
113	0.2494441849	0.9863013699
114	0.2483624716	0.9863013699
115	0.2470895103	0.9863013699
116	0.245335026	0.9863013699
117	0.2439972959	0.9863013699
118	0.2394823482	0.9863013699
119	0.2381003341	0.9863013699
120	0.2372630803	0.9863013699
121	0.2361275837	0.9863013699
122	0.2356347943	0.9863013699
123	0.2351715718	0.9863013699
124	0.233761295	0.9863013699
125	0.2327448167	0.9863013699
126	0.2313924823	0.9863013699
127	0.2283652907	0.9863013699
128	0.227638331	1
129	0.2264070177	1
130	0.2258094894	1
131	0.2250727031	1
132	0.2231328131	1
133	0.2204876695	1
134	0.2186670929	1
135	0.2154886958	1
136	0.2148822089	1
137	0.2130736628	1
138	0.2100096557	1
139	0.208072836	1
140	0.2069247344	1
141	0.2055115957	1
142	0.2049194656	1
143	0.203165001	1
144	0.202531344	1
145	0.1996256603	1
146	0.1990703923	1
147	0.1983548052	1
148	0.1977363161	1
149	0.195196499	1
150	0.1942255974	1
151	0.1933282885	1
152	0.1915393794	1
153	0.1908858729	1
154	0.1903845109	1
155	0.189611777	1
156	0.1874300354	1
157	0.1865867403	1
158	0.1856349801	1
159	0.1835286266	1
160	0.1820313628	1
161	0.1764269296	1
162	0.1756999519	1
163	0.1725511627	1
164	0.1701888631	1
165	0.16949224	1
166	0.1688888125	1
167	0.1682315592	1
168	0.1668597175	1
169	0.1652614183	1
170	0.1635456956	1
171	0.1628649224	1
172	0.16161936	1
173	0.1608808477	1
174	0.1604449982	1
175	0.158609427	1
176	0.1570848468	1
177	0.1566081611	1
178	0.1542661396	1
179	0.153276478	1
180	0.1527822006	1
181	0.1502835495	1
182	0.1494076744	1
183	0.1488090135	1
184	0.1477492964	1
185	0.1470641937	1
186	0.1460231978	1
187	0.1438459648	1
188	0.1420390834	1
189	0.141174973	1
190	0.1393974386	1
191	0.1382023209	1
192	0.1372027845	1
193	0.1349344219	1
194	0.1342703301	1
195	0.1337606723	1
196	0.1293172946	1
197	0.1278176274	1
198	0.1270898041	1
199	0.1253266375	1
200	0.1221668699	1
201	0.121650765	1
202	0.1197716884	1
203	0.1185480638	1
204	0.117766151	1
205	0.1162019548	1
206	0.1155726011	1
207	0.1142005413	1
208	0.1127335802	1
209	0.1111723151	1
210	0.1098939682	1
211	0.1095392751	1
212	0.1075761247	1
213	0.1063599676	1
214	0.106096859	1
215	0.1053459993	1
216	0.1036046437	1
217	0.1023484413	1
218	0.1019924768	1
219	0.1015250509	1
220	0.1002498734	1
221	0.09886399767	1
222	0.09842420431	1
223	0.09800989816	1
224	0.0975504026	1
225	0.09448512288	1
226	0.09369589221	1
227	0.09134023302	1
228	0.09018615654	1
229	0.08982303437	1
230	0.08845908192	1
231	0.08824691163	1
232	0.08794444769	1
233	0.0876004054	1
234	0.08653817882	1
235	0.08617372226	1
236	0.08525028752	1
237	0.08496588841	1
238	0.08403145664	1
239	0.08378891242	1
240	0.08326895332	1
241	0.08224011934	1
242	0.08192787241	1
243	0.08162842564	1
244	0.08138328474	1
245	0.08044408599	1
246	0.08019551814	1
247	0.07991149289	1
248	0.07958613184	1
249	0.07916588057	1
250	0.07796538324	1
251	0.07579057972	1
252	0.07463333035	1
253	0.07438770329	1
254	0.07351067297	1
255	0.07330341425	1
256	0.07308939899	1
257	0.07285419117	1
258	0.07201027303	1
259	0.07146002616	1
260	0.07121915727	1
261	0.07028633942	1
262	0.0700313194	1
263	0.06981764074	1
264	0.06868933587	1
265	0.06844630597	1
266	0.06763373712	1
267	0.06742748732	1
268	0.06665679727	1
269	0.06630067823	1
270	0.06609967312	1
271	0.06578535688	1
272	0.0650862804	1
273	0.06489327907	1
274	0.06439298964	1
275	0.06369730023	1
276	0.06343162778	1
277	0.06314633084	1
278	0.06289084038	1
279	0.06214088627	1
280	0.06193187749	1
281	0.06175789767	1
282	0.06104193889	1
283	0.06087110352	1
284	0.06063096696	1
285	0.06046615845	1
286	0.05986516777	1
287	0.05963885758	1
288	0.05900244937	1
289	0.05872053845	1
290	0.05811217906	1
291	0.05765657454	1
292	0.05738882585	1
293	0.05698345066	1
294	0.05647068133	1
295	0.05590971969	1
296	0.05552394132	1
297	0.05532262113	1
298	0.05483945381	1
299	0.05431431405	1
300	0.0541751788	1
301	0.05390990318	1
302	0.0534572338	1
303	0.05301680193	1
304	0.05243456202	1
305	0.05230169249	1
306	0.05217190733	1
307	0.0517076011	1
308	0.05128642241	1
309	0.05087944029	1
310	0.05037612921	1
311	0.05019839125	1
312	0.04978766817	1
313	0.04933138749	1
314	0.04923714423	1
315	0.04906537016	1
316	0.04887395799	1
