iter	Passed	Remaining
233	2160	7071
234	2166	7054
235	2172	7031
236	2177	7011
237	2183	6989
238	2188	6969
239	2194	6947
240	2202	6935
241	2208	6917
242	2214	6897
243	2219	6877
244	2224	6855
245	2230	6835
246	2235	6815
247	2240	6794
248	2251	6792
249	2258	6774
250	2263	6753
251	2268	6733
252	2274	6715
253	2280	6696
254	2285	6677
255	2292	6662
256	2298	6645
257	2312	6651
258	2320	6639
259	2327	6625
260	2336	6614
261	2344	6604
262	2351	6590
263	2359	6579
264	2366	6563
265	2373	6548
266	2380	6535
267	2388	6522
268	2395	6508
269	2402	6496
270	2409	6480
271	2416	6466
272	2423	6453
273	2430	6439
274	2436	6423
275	2443	6410
276	2449	6394
277	2456	6379
278	2463	6366
279	2469	6350
280	2476	6336
281	2482	6321
282	2490	6309
283	2496	6295
284	2502	6278
285	2508	6262
286	2515	6248
287	2522	6235
288	2530	6225
289	2537	6213
290	2544	6198
291	2550	6183
292	2555	6167
293	2562	6153
294	2569	6139
295	2575	6126
296	2582	6113
297	2590	6101
298	2596	6087
299	2603	6074
300	2609	6060
301	2616	6046
302	2623	6034
303	2630	6022
304	2637	6009
305	2648	6005
306	2654	5992
307	2661	5979
308	2668	5967
309	2674	5953
310	2680	5939
311	2687	5925
312	2693	5911
313	2699	5897
314	2706	5885
315	2713	5872
316	2719	5859
317	2725	5846
318	2732	5833
319	2738	5820
320	2745	5807
321	2751	5793
322	2757	5780
323	2765	5770
324	2772	5757
325	2778	5745
326	2785	5732
327	2791	5719
328	2798	5707
329	2805	5695
330	2810	5681
331	2817	5668
332	2824	5657
333	2830	5644
334	2836	5631
335	2842	5617
336	2849	5605
337	2855	5592
338	2862	5580
339	2869	5569
340	2875	5557
341	2881	5544
342	2887	5531
343	2894	5519
344	2901	5508
345	2906	5494
346	2913	5483
347	2920	5472
348	2941	5486
349	2948	5475
350	2955	5463
351	2961	5450
352	2968	5440
353	2975	5429
354	2982	5419
355	2989	5408
356	2996	5396
357	3002	5383
358	3008	5372
359	3015	5361
360	3022	5349
361	3029	5338
362	3034	5324
363	3039	5310
364	3044	5296
365	3050	5284
366	3055	5270
367	3061	5257
368	3067	5244
369	3080	5245
370	3106	5266
371	3112	5255
372	3342	5618
373	3355	5616
374	3361	5602
375	3369	5591
376	3375	5578
377	3382	5565
378	3388	5551
379	3394	5538
380	3400	5524
381	3406	5510
382	3411	5496
383	3418	5484
384	3425	5471
385	3432	5459
386	3437	5445
387	3444	5433
388	3451	5421
389	3458	5408
390	3464	5395
391	3470	5382
392	3477	5370
393	3486	5362
394	3493	5350
395	3499	5337
396	3505	5324
397	3511	5311
398	3519	5301
399	3527	5290
400	3533	5278
401	3540	5266
402	3547	5255
403	3556	5246
404	3568	5242
405	3575	5231
406	3583	5221
407	3591	5211
408	3598	5199
409	3605	5188
410	3611	5176
411	3618	5163
412	3624	5150
413	3630	5138
414	3637	5126
415	3643	5115
416	3650	5103
417	3658	5093
418	3664	5081
419	3672	5071
420	3687	5071
421	3693	5058
422	3700	5047
423	3708	5038
424	3714	5026
425	3727	5022
426	3740	5019
427	3746	5007
428	3753	4996
429	3766	4993
430	3773	4982
431	3780	4970
432	3785	4956
433	3791	4944
434	3797	4932
435	3804	4920
436	3810	4909
437	3816	4896
438	3822	4885
439	3829	4874
440	3835	4862
441	3841	4849
442	3847	4837
443	3853	4825
444	3863	4818
445	3869	4807
446	3876	4795
447	3882	4783
448	3888	4771
449	3894	4759
450	3900	4747
451	3905	4735
452	3912	4724
453	3918	4713
454	3925	4702
455	3931	4690
456	3938	4679
457	3944	4667
458	3949	4655
459	3955	4643
460	3961	4631
461	3967	4620
462	3973	4608
463	3978	4596
464	3984	4584
465	3990	4573
466	3996	4561
467	4001	4549
468	4007	4537
469	4014	4526
470	4020	4515
471	4026	4504
472	4032	4493
473	4038	4481
474	4044	4470
475	4051	4459
476	4056	4448
477	4063	4437
478	4069	4426
479	4075	4414
480	4081	4403
481	4087	4392
482	4093	4381
483	4099	4370
484	4104	4358
485	4110	4347
486	4116	4336
487	4122	4325
488	4129	4315
489	4136	4305
490	4142	4294
491	4148	4283
492	4154	4272
493	4159	4260
494	4165	4249
495	4171	4238
496	4177	4227
497	4183	4216
498	4188	4205
499	4194	4194
500	4200	4183
501	4206	4173
502	4212	4162
503	4218	4151
504	4224	4141
505	4230	4130
506	4236	4119
507	4242	4108
508	4248	4098
509	4255	4088
510	4260	4077
511	4267	4067
512	4274	4057
513	4279	4046
514	4284	4034
515	4290	4024
516	4295	4013
517	4301	4002
518	4306	3991
519	4312	3980
520	4470	4110
521	4487	4109
522	4492	4097
523	4497	4085
524	4503	4074
525	4508	4063
526	4513	4051
527	4518	4039
528	4633	4125
529	4782	4240
530	4787	4228
531	4792	4216
532	4797	4203
533	4803	4191
534	4808	4178
535	4812	4166
536	4820	4156
537	4825	4143
538	4830	4131
539	4835	4119
540	4840	4107
541	4846	4095
542	4851	4083
543	4856	4071
544	4861	4059
545	4866	4046
546	4871	4034
547	4876	4022
548	4882	4011
549	4888	3999
550	4893	3987
551	4899	3976
552	4904	3964
553	4910	3953
554	4917	3942
555	4923	3931
556	4929	3920
557	4934	3908
558	4939	3896
559	4944	3885
560	4950	3873
561	4955	3862
562	4960	3850
563	4965	3838
564	4970	3827
565	4976	3815
566	4981	3804
567	4986	3792
568	4991	3780
569	4996	3769
570	5001	3757
571	5007	3746
572	5012	3735
573	5017	3723
574	5022	3712
575	5027	3700
576	5033	3689
577	5038	3678
578	5043	3667
579	5048	3656
580	5053	3644
581	5058	3633
582	5063	3621
583	5067	3609
584	5073	3598
585	5077	3587
586	5082	3576
587	5088	3565
588	5094	3554
589	5098	3543
590	5104	3532
591	5109	3521
592	5113	3509
593	5118	3498
594	5123	3487
595	5128	3476
596	5133	3465
597	5138	3454
598	5145	3444
599	5150	3433
600	5156	3423
601	5162	3413
602	5167	3402
603	5172	3391
604	5177	3380
605	5182	3369
606	5187	3358
607	5193	3348
608	5198	3337
609	5203	3326
610	5209	3316
611	5214	3306
612	5219	3295
613	5224	3284
614	5230	3274
615	5235	3263
616	5240	3253
617	5246	3242
618	5265	3240
619	5272	3231
620	5277	3220
621	5281	3209
622	5286	3199
623	5292	3188
624	5297	3178
625	5302	3168
626	5308	3158
627	5314	3148
628	5320	3138
629	5326	3128
630	5331	3117
631	5336	3107
632	5341	3096
633	5346	3086
634	5365	3084
635	5371	3074
636	5375	3063
637	5382	3053
638	5387	3043
639	5392	3033
640	5396	3022
641	5402	3012
642	5406	3001
643	5411	2991
644	5417	2981
645	5422	2971
646	5433	2964
647	5437	2953
648	5442	2943
649	5448	2933
650	5453	2923
651	5458	2913
652	5464	2903
653	5471	2894
654	5478	2885
655	5485	2876
656	5490	2866
657	5497	2857
658	5503	2847
659	5509	2838
660	5515	2828
661	5521	2818
662	5527	2809
663	5533	2800
664	5539	2790
665	5546	2781
666	5551	2771
667	5558	2762
668	5564	2753
669	5569	2743
670	5575	2733
671	5581	2724
672	5587	2714
673	5593	2705
674	5599	2696
675	5607	2687
676	5612	2677
677	5618	2668
678	5624	2659
679	5630	2649
680	5636	2640
681	5642	2630
682	5647	2621
683	5654	2612
684	5659	2602
685	5665	2593
686	5669	2583
687	5675	2573
688	5680	2564
689	5687	2555
690	5693	2545
691	5698	2536
692	5705	2527
693	5710	2518
694	5716	2508
695	5722	2499
696	5727	2489
697	5739	2483
698	5761	2480
699	5767	2471
700	5771	2461
701	5776	2452
702	5781	2442
703	6063	2549
704	6198	2593
705	6203	2583
706	6208	2572
707	6213	2562
708	6220	2553
709	6225	2542
710	6230	2532
711	6235	2522
712	6240	2511
713	6245	2501
714	6250	2491
715	6256	2481
716	6261	2471
717	6265	2460
718	6270	2450
719	6275	2440
720	6279	2429
721	6284	2419
722	6289	2409
723	6293	2399
724	6299	2389
725	6304	2379
726	6309	2369
727	6314	2359
728	6319	2349
729	6323	2338
730	6328	2328
731	6333	2318
732	6337	2308
733	6342	2298
734	6347	2288
735	6352	2278
736	6356	2268
737	6362	2258
738	6367	2248
739	6373	2239
740	6378	2229
741	6384	2219
742	6389	2210
743	6395	2200
744	6400	2190
745	6405	2181
746	6411	2171
747	6416	2161
748	6422	2152
749	6427	2142
750	6432	2132
751	6437	2123
752	6442	2113
753	6448	2103
754	6454	2094
755	6459	2084
756	6464	2075
757	6469	2065
758	6474	2055
759	6480	2046
760	6486	2037
761	6491	2027
762	6497	2018
763	6502	2008
764	6507	1999
765	6513	1989
766	6518	1980
767	6523	1970
768	6528	1961
769	6534	1951
770	6548	1945
771	6560	1937
772	6567	1928
773	6573	1919
774	6579	1910
775	6587	1901
776	6594	1892
777	6598	1882
778	6603	1873
779	6608	1864
780	6613	1854
781	6617	1844
782	6622	1835
783	6628	1826
784	6633	1816
785	6638	1807
786	6643	1798
787	6648	1788
788	6653	1779
789	6657	1769
790	6662	1760
791	6667	1750
792	6672	1741
793	6677	1732
794	6682	1723
795	6687	1713
796	6693	1704
797	6698	1695
798	6704	1686
799	6709	1677
800	6713	1667
801	6719	1658
802	6725	1649
803	6730	1640
804	6736	1631
805	6741	1622
806	6746	1613
807	6751	1604
808	6757	1595
809	6762	1586
810	6768	1577
811	6773	1568
812	6778	1559
813	6784	1550
814	6789	1541
815	6795	1532
816	6801	1523
817	6807	1514
818	6812	1505
819	6817	1496
820	6822	1487
821	6826	1478
822	6831	1469
823	6836	1460
824	6840	1451
825	6845	1442
826	6850	1433
827	6855	1424
828	6860	1415
829	6865	1406
830	6870	1397
831	6875	1388
832	6882	1379
833	6887	1370
834	6892	1362
835	6898	1353
836	6905	1344
837	6910	1335
838	6915	1327
839	6920	1318
840	6926	1309
841	6931	1300
842	6937	1291
843	6942	1283
844	6947	1274
845	6952	1265
846	6957	1256
847	6962	1247
848	6967	1239
849	6972	1230
850	6977	1221
851	6982	1212
852	6987	1204
853	6992	1195
854	6998	1186
855	7004	1178
856	7009	1169
857	7014	1160
858	7019	1152
859	7025	1143
860	7030	1134
861	7036	1126
862	7041	1117
863	7047	1109
864	7053	1100
865	7058	1092
866	7064	1083
867	7069	1075
868	7075	1066
869	7081	1058
870	7087	1049
871	7093	1041
872	7099	1032
873	7104	1024
874	7109	1015
875	7114	1007
876	7120	998
877	7126	990
878	7132	981
879	7137	973
880	7142	964
881	7147	956
882	7160	948
883	7182	942
884	7188	934
885	7193	925
886	7199	917
887	7204	908
888	7407	924
889	7465	922
890	7469	913
891	7474	905
892	7479	896
893	7484	887
894	7489	878
895	7494	869
896	7499	861
897	7504	852
898	7509	843
899	7514	834
900	7521	826
901	7526	817
902	7531	808
903	7536	800
904	7541	791
905	7548	783
906	7553	774
907	7558	765
908	7563	757
909	7568	748
910	7572	739
911	7576	731
912	7581	722
913	7586	713
914	7593	705
915	7598	696
916	7603	688
917	7608	679
918	7613	671
919	7617	662
920	7622	653
921	7626	645
922	7632	636
923	7637	628
924	7642	619
925	7647	611
926	7652	602
927	7658	594
928	7663	585
929	7668	577
930	7674	568
931	7679	560
932	7684	551
933	7690	543
934	7696	535
935	7702	526
936	7708	518
937	7713	509
938	7719	501
939	7724	493
940	7730	484
941	7735	476
942	7741	467
943	7746	459
944	7752	451
945	7757	442
946	7762	434
947	7768	426
948	7772	417
949	7779	409
950	7783	401
951	7788	392
952	7793	384
953	7798	376
954	7803	367
955	7809	359
956	7814	351
957	7819	342
958	7824	334
959	7830	326
960	7835	317
961	7840	309
962	7845	301
963	7851	293
964	7856	284
965	7861	276
966	7865	268
967	7870	260
968	7874	251
969	7879	243
970	7900	235
971	7905	227
972	7909	219
973	7914	211
974	7918	203
975	7922	194
976	7926	186
977	7931	178
978	7935	170
979	7939	162
980	7944	153
981	7949	145
982	7954	137
983	7959	129
984	7964	121
985	7969	113
986	7973	105
987	7977	96
988	7982	88
989	7987	80
990	7991	72
991	7996	64
992	8001	56
993	8005	48
994	8010	40
995	8014	32
996	8019	24
997	8024	16
998	8029	8
999	8033	0
