iter	Passed	Remaining
463	4498	5196
464	4505	5183
465	4511	5170
466	4518	5157
467	4525	5144
468	4531	5130
469	4538	5118
470	4546	5106
471	4553	5093
472	4560	5081
473	4567	5068
474	4573	5054
475	4579	5041
476	4587	5029
477	4595	5018
478	4603	5007
479	4610	4995
480	4619	4984
481	4635	4981
482	4642	4969
483	4650	4958
484	4672	4961
485	4680	4949
486	4685	4935
487	4692	4923
488	4700	4911
489	4708	4900
490	4717	4890
491	4725	4879
492	4735	4869
493	4745	4860
494	4753	4849
495	4762	4839
496	4772	4829
497	4794	4832
498	4804	4823
499	4812	4812
500	4822	4802
501	4830	4791
502	4838	4780
503	4845	4768
504	4854	4758
505	4861	4746
506	4869	4735
507	4878	4724
508	4886	4713
509	4895	4703
510	4904	4692
511	4912	4682
512	4920	4671
513	4948	4679
514	4957	4668
515	4967	4659
516	4978	4650
517	4987	4640
518	4996	4630
519	5004	4619
520	5012	4608
521	5020	4597
522	5029	4586
523	5053	4590
524	5061	4579
525	5069	4568
526	5077	4557
527	5086	4547
528	5095	4536
529	5104	4526
530	5112	4515
531	5133	4516
532	5142	4505
533	5151	4495
534	5160	4484
535	5168	4474
536	5177	4463
537	5183	4451
538	5192	4440
539	5200	4430
540	5208	4419
541	5216	4408
542	5225	4397
543	5234	4387
544	5241	4376
545	5249	4364
546	5269	4363
547	5278	4353
548	5286	4343
549	5295	4332
550	5303	4321
551	5310	4309
552	5333	4311
553	5341	4300
554	5349	4289
555	5357	4277
556	5364	4266
557	5383	4264
558	5392	4253
559	5400	4243
560	5408	4232
561	5422	4225
562	5429	4214
563	5464	4224
564	5472	4213
565	5480	4202
566	5487	4190
567	5494	4179
568	5501	4167
569	5509	4156
570	5517	4145
571	5525	4134
572	5534	4124
573	5543	4114
574	5552	4103
575	5560	4093
576	5568	4082
577	5577	4072
578	5600	4072
579	5608	4061
580	5629	4060
581	5637	4048
582	5641	4035
583	5660	4031
584	5676	4026
585	5691	4020
586	5698	4009
587	5703	3996
588	5711	3985
589	5720	3975
590	5732	3967
591	5742	3957
592	5751	3947
593	5762	3938
594	5772	3929
595	5781	3919
596	5791	3909
597	5805	3902
598	5815	3893
599	5822	3881
600	5832	3872
601	5856	3871
602	5866	3862
603	5876	3852
604	5900	3852
605	5908	3841
606	5919	3832
607	5929	3822
608	5939	3813
609	5973	3818
610	5981	3808
611	5990	3797
612	5997	3786
613	6006	3776
614	6014	3765
615	6022	3754
616	6030	3743
617	6037	3731
618	6045	3720
619	6060	3714
620	6069	3703
621	6076	3692
622	6084	3681
623	6089	3669
624	6094	3656
625	6103	3646
626	6110	3635
627	6133	3633
628	6142	3622
629	6165	3620
630	6173	3610
631	6182	3599
632	6195	3592
633	6203	3581
634	6211	3570
635	6219	3559
636	6229	3549
637	6242	3541
638	6249	3530
639	6270	3526
640	6295	3525
641	6307	3517
642	6322	3510
643	6333	3501
644	6344	3491
645	6353	3481
646	6363	3472
647	6374	3462
648	6384	3452
649	6395	3443
650	6406	3434
651	6418	3425
652	6427	3415
653	6439	3406
654	6449	3397
655	6463	3389
656	6473	3379
657	6484	3370
658	6494	3360
659	6504	3350
660	6513	3340
661	6523	3330
662	6532	3320
663	6541	3310
664	6551	3300
665	6559	3289
666	6582	3286
667	6590	3275
668	6599	3265
669	6607	3254
670	6616	3244
671	6624	3233
672	6658	3235
673	6666	3224
674	6673	3213
675	6682	3202
676	6688	3191
677	6692	3178
678	6704	3169
679	6720	3162
680	6728	3151
681	6735	3140
682	6743	3129
683	6750	3118
684	6758	3108
685	6765	3096
686	6772	3085
687	6780	3075
688	6788	3064
689	6796	3053
690	6803	3042
691	6811	3031
692	6824	3023
693	6831	3012
694	6839	3001
695	6847	2990
696	6855	2980
697	6863	2969
698	6871	2958
699	6880	2948
700	6888	2938
701	6895	2927
702	6903	2916
703	6910	2905
704	6917	2894
705	6924	2883
706	6931	2872
707	6939	2861
708	6947	2851
709	6962	2843
710	6995	2843
711	7003	2832
712	7011	2822
713	7019	2811
714	7039	2806
715	7056	2799
716	7063	2788
717	7071	2777
718	7079	2766
719	7087	2756
720	7094	2745
721	7102	2734
722	7110	2724
723	7118	2713
724	7126	2703
725	7135	2692
726	7151	2685
727	7159	2674
728	7168	2664
729	7177	2654
730	7186	2644
731	7193	2633
732	7200	2622
733	7207	2612
734	7215	2601
735	7222	2590
736	7229	2579
737	7237	2569
738	7245	2558
739	7252	2548
740	7260	2537
741	7268	2527
742	7276	2517
743	7284	2506
744	7293	2496
745	7301	2485
746	7308	2475
747	7315	2464
748	7323	2454
749	7330	2443
750	7338	2433
751	7345	2422
752	7353	2412
753	7363	2402
754	7378	2394
755	7385	2383
756	7392	2373
757	7400	2362
758	7407	2352
759	7415	2341
760	7423	2331
761	7431	2321
762	7440	2311
763	7448	2300
764	7459	2291
765	7468	2281
766	7485	2274
767	7494	2263
768	7501	2253
769	7509	2243
770	7517	2232
771	7525	2222
772	7533	2212
773	7543	2202
774	7551	2192
775	7558	2181
776	7566	2171
777	7587	2165
778	7605	2157
779	7613	2147
780	7621	2137
781	7628	2126
782	7635	2116
783	7643	2105
784	7650	2095
785	7658	2085
786	7665	2074
787	7674	2064
788	7682	2054
789	7690	2044
790	7698	2034
791	7706	2023
792	7722	2015
793	7731	2005
794	7740	1995
795	7748	1985
796	7758	1976
797	7767	1966
798	7775	1955
799	7783	1945
800	7791	1935
801	7800	1925
802	7808	1915
803	7817	1905
804	7824	1895
805	7832	1885
806	7841	1875
807	7850	1865
808	7859	1855
809	7868	1845
810	7877	1835
811	7886	1825
812	7894	1815
813	7902	1805
814	7909	1795
815	7917	1785
816	7939	1778
817	7946	1768
818	7953	1757
819	7960	1747
820	7967	1737
821	7977	1727
822	7985	1717
823	8020	1713
824	8028	1703
825	8038	1693
826	8049	1683
827	8060	1674
828	8073	1665
829	8084	1655
830	8094	1646
831	8105	1636
832	8126	1629
833	8137	1619
834	8149	1610
835	8159	1600
836	8176	1592
837	8188	1582
838	8198	1573
839	8209	1563
840	8219	1554
841	8238	1545
842	8245	1535
843	8253	1525
844	8261	1515
845	8268	1505
846	8303	1499
847	8311	1489
848	8318	1479
849	8326	1469
850	8334	1459
851	8341	1449
852	8348	1438
853	8355	1428
854	8362	1418
855	8383	1410
856	8390	1400
857	8396	1389
858	8404	1379
859	8411	1369
860	8418	1359
861	8430	1349
862	8437	1339
863	8446	1329
864	8454	1319
865	8463	1309
866	8473	1299
867	8478	1289
868	8487	1279
869	8494	1269
870	8517	1261
871	8525	1251
872	8542	1242
873	8549	1232
874	8557	1222
875	8564	1212
876	8572	1202
877	8588	1193
878	8595	1183
879	8603	1173
880	8610	1163
881	8617	1152
882	8625	1142
883	8631	1132
884	8634	1122
885	8641	1111
886	8649	1101
887	8657	1091
888	8664	1081
889	8670	1071
890	8688	1062
891	8694	1052
892	8717	1044
893	8724	1034
894	8733	1024
895	8747	1015
896	8754	1005
897	8760	995
898	8767	985
899	8775	975
900	8782	964
901	8788	954
902	8795	944
903	8802	934
904	8808	924
905	8815	914
906	8822	904
907	8829	894
908	8845	885
909	8849	875
910	8856	865
911	8877	856
912	8884	846
913	8892	836
914	8899	826
915	8906	816
916	8913	806
917	8920	796
918	8927	786
919	8935	777
920	8942	767
921	8957	757
922	8964	747
923	8971	737
924	8979	728
925	8987	718
926	8995	708
927	9006	698
928	9049	691
929	9054	681
930	9064	671
931	9073	662
932	9097	653
933	9107	643
934	9125	634
935	9134	624
936	9144	614
937	9153	605
938	9174	595
939	9188	586
940	9198	576
941	9208	566
942	9217	557
943	9226	547
944	9235	537
945	9245	527
946	9255	517
947	9273	508
948	9282	498
949	9307	489
950	9317	480
951	9325	470
952	9334	460
953	9344	450
954	9353	440
955	9363	430
956	9374	421
957	9383	411
958	9393	401
959	9401	391
960	9410	381
961	9417	371
962	9425	362
963	9435	352
964	9446	342
965	9454	332
966	9463	322
967	9471	313
968	9480	303
969	9489	293
970	9498	283
971	9507	273
972	9515	264
973	9524	254
974	9532	244
975	9540	234
976	9555	224
977	9564	215
978	9573	205
979	9581	195
980	9590	185
981	9599	175
982	9607	166
983	9616	156
984	9640	146
985	9649	137
986	9658	127
987	9680	117
988	9688	107
989	9697	97
990	9705	88
991	9713	78
992	9720	68
993	9741	58
994	9748	48
995	9757	39
996	9765	29
997	9773	19
998	9779	9
999	9805	0
