iter	Logloss	Accuracy
206	0.4698253834	0.9
207	0.4685773956	0.9125
208	0.4679488543	0.9125
209	0.4674250849	0.9125
210	0.4669585167	0.9125
211	0.4663350953	0.9125
212	0.4657031311	0.9125
213	0.465042484	0.9125
214	0.4641623112	0.9125
215	0.4638327863	0.9125
216	0.4634327244	0.9125
217	0.4628712831	0.9125
218	0.4616149249	0.9125
219	0.4610210181	0.9125
220	0.4603566413	0.9125
221	0.459852586	0.9125
222	0.4593045682	0.9125
223	0.4585764673	0.9125
224	0.4581765464	0.9125
225	0.4576071911	0.9125
226	0.4568629392	0.9125
227	0.456456316	0.9125
228	0.4560402216	0.9125
229	0.4551874605	0.9125
230	0.454616404	0.9125
231	0.453978524	0.9125
232	0.45357967	0.9125
233	0.4528291913	0.9125
234	0.452593227	0.9125
235	0.4520675418	0.9125
236	0.4510997414	0.9125
237	0.4507844703	0.9125
238	0.4503812145	0.9125
239	0.4500578898	0.9125
240	0.4495627294	0.9125
241	0.4488523077	0.9125
242	0.4484414274	0.9125
243	0.4482204837	0.9125
244	0.4473643516	0.9125
245	0.4468919208	0.9125
246	0.4463971499	0.9125
247	0.4460780489	0.9125
248	0.4455087829	0.9125
249	0.4449312955	0.9125
250	0.4445033047	0.9125
251	0.4440682924	0.9125
252	0.4438743181	0.9125
253	0.4432028585	0.9125
254	0.4426796545	0.9125
255	0.4420998615	0.9125
256	0.4415287678	0.925
257	0.4411720837	0.925
258	0.4408325265	0.9125
259	0.4404823042	0.9125
260	0.4400111484	0.9125
261	0.4397807973	0.9125
262	0.4393457758	0.9125
263	0.4388456677	0.9125
264	0.4381627987	0.9125
265	0.4374232533	0.9125
266	0.4371614632	0.9125
267	0.4368030879	0.9125
268	0.4363067235	0.9125
269	0.4360412539	0.9125
270	0.4358751939	0.9125
271	0.4354457599	0.9125
272	0.4351064121	0.9125
273	0.4345773301	0.925
274	0.4343395814	0.925
275	0.4340704281	0.925
276	0.4333974896	0.925
277	0.4328416906	0.925
278	0.4324956326	0.9125
279	0.4321215935	0.9125
280	0.4314624846	0.9125
281	0.4309815446	0.9125
282	0.430362085	0.925
283	0.4298942317	0.925
284	0.4295474836	0.925
285	0.4288342284	0.9125
286	0.4283992144	0.9125
287	0.4277129972	0.9125
288	0.427062999	0.925
289	0.4265053575	0.925
290	0.4257353088	0.925
291	0.4250659825	0.925
292	0.4244498594	0.925
293	0.42382535	0.925
294	0.4232833428	0.925
295	0.4231484026	0.925
296	0.4226976906	0.925
297	0.4223405153	0.925
298	0.4213648838	0.925
299	0.4209948721	0.925
300	0.4204821509	0.925
301	0.419988446	0.925
302	0.4198755569	0.925
303	0.4193286385	0.925
304	0.4190208262	0.925
305	0.4183247064	0.925
306	0.4180087351	0.9125
307	0.417603656	0.9125
308	0.417342948	0.9125
309	0.4170242407	0.9125
310	0.4165353847	0.9125
311	0.4159946029	0.9125
312	0.4154292406	0.9125
313	0.4147751623	0.9125
314	0.4145956905	0.9125
315	0.4140736437	0.9125
316	0.413719825	0.9125
317	0.4132598269	0.9125
318	0.4128500396	0.9125
319	0.4125570774	0.9125
320	0.4120666361	0.9125
321	0.4108258802	0.9125
322	0.4103437331	0.9125
323	0.4097612774	0.9125
324	0.4094114412	0.9125
325	0.4090065159	0.9125
326	0.408594753	0.9125
327	0.4083847392	0.9125
328	0.4080480404	0.9125
329	0.4077094435	0.9125
330	0.4071244469	0.9125
331	0.4066100885	0.9125
332	0.4060297594	0.9125
333	0.4057065011	0.9125
334	0.4052204614	0.9125
335	0.4049707945	0.9125
336	0.4044802636	0.9125
337	0.4039847862	0.9125
338	0.4034169316	0.9125
339	0.4029735477	0.9125
340	0.4028224537	0.9125
341	0.4027348923	0.9125
342	0.4020617421	0.9125
343	0.4018071785	0.9125
344	0.4014956487	0.9125
345	0.4012878633	0.9125
346	0.4008951727	0.9125
347	0.4002102903	0.9125
348	0.3997225306	0.9125
349	0.3992526463	0.9125
350	0.3989459969	0.9125
351	0.3985607243	0.9125
352	0.3982888347	0.9125
353	0.3977335403	0.9125
354	0.3974767888	0.9125
355	0.3969881181	0.9125
356	0.3967379926	0.9125
357	0.3963973709	0.9125
358	0.3960137442	0.9125
359	0.3955031599	0.9125
360	0.3951635326	0.9125
361	0.394426652	0.9125
362	0.3940656398	0.9125
363	0.3938225234	0.9125
364	0.3932868528	0.9125
365	0.3929267578	0.9125
366	0.3926468874	0.9125
367	0.3923582196	0.9125
368	0.3921288589	0.9125
369	0.3916376451	0.9125
370	0.3910422992	0.9125
371	0.3905217619	0.9125
372	0.3899736233	0.9125
373	0.3895774698	0.9125
374	0.3892361691	0.9125
375	0.3888624221	0.925
376	0.3887346051	0.925
377	0.3884306442	0.925
378	0.3878746726	0.9125
379	0.387343143	0.925
380	0.3869391591	0.925
381	0.386632195	0.925
382	0.3862722511	0.925
383	0.3859595396	0.925
384	0.3857012145	0.925
385	0.3855682134	0.925
386	0.3850693848	0.925
387	0.3843488735	0.925
388	0.3839606995	0.925
389	0.383319101	0.925
390	0.3828264125	0.925
391	0.3825223824	0.925
392	0.38217949	0.925
393	0.3817491092	0.925
394	0.3814684005	0.925
395	0.3813931061	0.925
396	0.381063641	0.925
397	0.3805396856	0.925
398	0.3800491862	0.925
399	0.3799133069	0.925
400	0.3793559524	0.925
401	0.3790991534	0.925
402	0.3787141849	0.925
403	0.3781989548	0.925
404	0.3779259232	0.925
405	0.3772957951	0.925
406	0.3767151713	0.925
407	0.3762168981	0.925
408	0.3758832377	0.925
409	0.375609842	0.925
410	0.3753578464	0.925
411	0.3750940067	0.925
412	0.3746784602	0.925
413	0.3740903671	0.925
414	0.3737060605	0.925
415	0.3735514522	0.925
416	0.373284655	0.925
417	0.3728252886	0.925
418	0.3725201617	0.925
419	0.3721561892	0.925
420	0.371678459	0.925
421	0.37148037	0.925
422	0.3709602314	0.925
423	0.370368239	0.925
424	0.3701619226	0.925
425	0.3698588035	0.925
426	0.369665669	0.925
427	0.3695088195	0.925
428	0.3691158301	0.925
429	0.3688294093	0.925
430	0.368481896	0.925
431	0.3683155789	0.925
432	0.3680802273	0.925
433	0.3677741753	0.925
434	0.3674785995	0.925
435	0.3672595723	0.925
436	0.3670705864	0.925
437	0.3669914933	0.925
438	0.3668297375	0.925
439	0.3663644731	0.925
440	0.3659584398	0.925
441	0.3657219661	0.925
442	0.3654332321	0.925
443	0.3649836407	0.925
444	0.3648065306	0.925
445	0.3646001892	0.925
446	0.3643094194	0.925
447	0.363879766	0.925
448	0.3636328047	0.925
449	0.3631331586	0.925
450	0.3629891587	0.925
451	0.3624952312	0.925
452	0.3622447616	0.925
453	0.3620410143	0.925
454	0.3618339489	0.925
455	0.3616149908	0.925
456	0.3613672449	0.925
457	0.360984943	0.925
458	0.3607286677	0.925
459	0.3605702049	0.925
460	0.360025801	0.925
461	0.3598901912	0.925
462	0.3597494682	0.925
463	0.3589907103	0.925
464	0.3587775675	0.925
465	0.358287227	0.925
466	0.3576424728	0.925
467	0.357209339	0.925
468	0.3569723952	0.925
469	0.3567133914	0.925
470	0.3564118594	0.925
471	0.3562845452	0.925
472	0.3561042948	0.925
473	0.3558318294	0.925
474	0.3552230429	0.925
475	0.3550765883	0.925
476	0.354804652	0.925
477	0.3543610571	0.925
478	0.3540841113	0.925
479	0.3537936123	0.925
480	0.3535106156	0.925
481	0.3531179243	0.925
482	0.3527946848	0.925
483	0.3523569764	0.925
484	0.3520879775	0.925
485	0.3517961107	0.925
486	0.3516964956	0.925
487	0.3512607847	0.925
488	0.3504985889	0.925
489	0.350293259	0.925
490	0.3501328777	0.925
491	0.3499044286	0.925
492	0.3493190114	0.925
493	0.3490040588	0.925
494	0.3486963527	0.925
495	0.3482516702	0.925
496	0.3480658042	0.925
497	0.3477205382	0.925
498	0.3473429268	0.925
499	0.3471425988	0.925
500	0.3468385596	0.925
501	0.3466260047	0.925
502	0.3462553224	0.925
503	0.3460395821	0.925
504	0.3457975919	0.925
505	0.345505883	0.925
506	0.3449921312	0.925
507	0.3443923567	0.925
508	0.344116949	0.925
509	0.3438344216	0.925
510	0.3433986157	0.925
511	0.343284213	0.925
512	0.3430351362	0.925
513	0.3427377215	0.925
514	0.3423520438	0.925
515	0.3421649633	0.925
516	0.3418509853	0.925
517	0.3414295897	0.925
518	0.3412062842	0.925
519	0.3409560417	0.925
520	0.3407507046	0.925
521	0.3404274645	0.925
522	0.3402453921	0.925
523	0.3400492127	0.925
524	0.3397507375	0.925
525	0.3394797446	0.925
526	0.3393798469	0.925
527	0.339131894	0.925
528	0.3388026465	0.925
529	0.3383842303	0.925
530	0.3375533474	0.925
531	0.33718936	0.925
532	0.3369860706	0.925
533	0.3368188994	0.925
534	0.3364438012	0.925
535	0.3362751823	0.925
536	0.3360957527	0.925
537	0.3356224189	0.925
538	0.3352623869	0.925
539	0.3349949781	0.925
540	0.3347662495	0.925
541	0.3346795058	0.925
542	0.3343710169	0.925
543	0.3341176194	0.925
544	0.3339456139	0.925
545	0.3336219706	0.925
546	0.3333047177	0.925
547	0.3331096543	0.925
548	0.3329261237	0.925
549	0.3327427462	0.925
550	0.3325185975	0.925
551	0.3323600324	0.925
552	0.3320940138	0.925
553	0.3316858152	0.925
554	0.3315146241	0.925
555	0.3313446268	0.925
556	0.3311149231	0.925
557	0.3307295958	0.925
558	0.329619382	0.925
559	0.3294492485	0.925
560	0.3290889055	0.925
561	0.3289326047	0.925
562	0.3285901221	0.925
563	0.3285208073	0.925
564	0.3280473921	0.925
565	0.3277834009	0.925
566	0.3275802362	0.925
567	0.3273717871	0.9375
568	0.3272252761	0.9375
569	0.3269027718	0.95
570	0.326784009	0.95
571	0.3266905959	0.95
572	0.3265426238	0.95
573	0.3264578445	0.95
574	0.3261355945	0.95
575	0.3259370013	0.95
576	0.32558491	0.95
577	0.3252323146	0.95
578	0.3251207442	0.95
579	0.3246528835	0.95
580	0.3243927055	0.95
581	0.3242675936	0.95
582	0.3241863746	0.95
583	0.3239815566	0.95
584	0.3237027696	0.95
585	0.3235123222	0.95
586	0.3233047889	0.95
587	0.3232121897	0.95
588	0.3230404551	0.95
589	0.3228999537	0.95
590	0.3227917037	0.95
591	0.3225386965	0.95
592	0.3223357895	0.95
593	0.3220139343	0.95
594	0.3218279444	0.95
595	0.3214445263	0.95
596	0.3211012167	0.95
597	0.3208650953	0.95
598	0.3206410937	0.95
599	0.3203174029	0.95
600	0.3201845029	0.95
601	0.3198501149	0.95
602	0.319656216	0.95
603	0.3194009191	0.95
604	0.3190681519	0.95
605	0.3186841085	0.95
606	0.3185306172	0.95
607	0.3181994519	0.95
608	0.3179610711	0.95
609	0.3175514434	0.95
610	0.3171038449	0.95
611	0.3168879892	0.95
612	0.3165425553	0.9625
613	0.3164326703	0.9625
614	0.3160805887	0.9625
615	0.3158074018	0.9625
616	0.3152917359	0.9625
617	0.3150369315	0.9625
618	0.3147239217	0.9625
619	0.3144595417	0.9625
620	0.3142837586	0.975
621	0.3139960929	0.975
622	0.3136768255	0.975
623	0.3135122473	0.975
624	0.3129510506	0.975
625	0.3124970723	0.9625
626	0.3118978285	0.9625
627	0.3115910251	0.9625
628	0.3114706539	0.9625
629	0.3112229637	0.975
630	0.3110321199	0.975
631	0.3108821466	0.975
632	0.3107578536	0.975
633	0.3103910481	0.975
634	0.3099798885	0.975
635	0.3097190467	0.975
636	0.3093854122	0.975
637	0.3090319083	0.975
638	0.3088821912	0.975
639	0.3087610001	0.975
640	0.3084451333	0.975
641	0.3081980733	0.975
642	0.3081003311	0.975
643	0.3079720603	0.975
644	0.3078225275	0.975
645	0.3075825071	0.975
646	0.30733862	0.975
647	0.3070120987	0.975
648	0.3068637583	0.975
649	0.3067219783	0.975
650	0.3066273752	0.975
651	0.3063503935	0.975
652	0.3058685732	0.975
653	0.3054558059	0.975
654	0.3052217866	0.975
655	0.3050944539	0.975
656	0.3047703347	0.975
657	0.3044764325	0.975
658	0.3042929944	0.975
659	0.3041037315	0.975
660	0.3040165016	0.975
661	0.3038540662	0.975
662	0.3036150725	0.975
663	0.3034790401	0.975
664	0.3032697511	0.975
665	0.3031220852	0.975
666	0.3027652792	0.975
667	0.3025650605	0.975
668	0.3022508425	0.975
669	0.3021445569	0.975
670	0.3018165516	0.975
671	0.3016088343	0.975
672	0.3014963719	0.975
673	0.3011842286	0.975
674	0.301064532	0.975
675	0.3009590111	0.975
676	0.3007869882	0.975
677	0.3007617654	0.975
678	0.3004921939	0.975
679	0.300322737	0.9875
680	0.2999685018	0.9875
681	0.2994890698	0.9875
682	0.2991179177	0.9875
683	0.2988583333	0.9875
684	0.2986093514	0.9875
685	0.2984696689	0.9875
686	0.2982023405	0.9875
687	0.2980926137	0.9875
688	0.2979178354	0.9875
689	0.2977810724	0.9875
690	0.2974894263	0.9875
691	0.2973050006	0.9875
692	0.2972090563	0.9875
693	0.2970212774	0.9875
694	0.2969172104	0.9875
695	0.2966069703	0.9875
696	0.2965233568	0.9875
697	0.2962776148	0.9875
698	0.2959888744	0.9875
699	0.2957266827	0.9875
700	0.2955283281	0.9875
701	0.295312992	0.9875
702	0.2951586874	0.9875
703	0.2949780408	0.9875
704	0.2948455134	0.9875
705	0.2947636425	0.9875
706	0.294438418	0.9875
707	0.2943231762	0.9875
708	0.2939999605	0.9875
709	0.2937936069	0.9875
710	0.2936745387	0.9875
711	0.2934242019	0.9875
712	0.293207388	0.9875
713	0.2930036294	0.9875
714	0.2929171133	0.9875
715	0.2928311797	0.9875
716	0.2927116286	0.9875
717	0.2925839606	0.9875
718	0.2923123141	0.9875
719	0.2914837146	0.9875
720	0.2913214748	0.9875
721	0.2912328692	0.9875
722	0.2908580392	0.9875
723	0.2907337095	0.9875
724	0.2906230286	0.9875
725	0.2904558578	0.9875
726	0.2901496803	0.9875
727	0.2900048975	0.9875
728	0.2895807281	0.9875
729	0.2894687423	0.9875
730	0.2893209129	0.9875
731	0.2890042868	0.9875
732	0.2886756829	0.9875
733	0.2884641656	0.9875
734	0.2883437473	0.9875
735	0.2880454739	0.9875
736	0.2879114644	0.9875
737	0.2877103786	0.9875
738	0.2873958114	0.9875
739	0.2872060912	0.9875
740	0.2869930039	0.9875
741	0.2865833303	0.9875
742	0.2863731466	0.9875
743	0.2862081622	0.9875
744	0.2859857283	0.9875
745	0.285848415	0.9875
746	0.2854976159	0.9875
747	0.2854064337	0.9875
748	0.2852383648	0.9875
749	0.2851376088	0.9875
750	0.2850264682	0.9875
751	0.2847646237	0.9875
752	0.284573575	0.9875
753	0.2843179313	0.9875
754	0.2841321001	0.9875
755	0.2839960602	0.9875
756	0.2837657916	0.9875
757	0.2835101261	0.9875
758	0.2831420403	0.9875
759	0.282833996	0.9875
760	0.2824665031	0.9875
761	0.2821236898	0.9875
762	0.2819717631	0.9875
763	0.2816265906	0.9875
764	0.2813194122	0.9875
765	0.2812139244	0.9875
766	0.2808226457	0.9875
767	0.280643678	0.9875
768	0.2804775027	0.9875
769	0.2803046748	0.9875
770	0.2801672574	0.9875
771	0.2800243904	0.9875
772	0.2798723207	0.9875
773	0.2796978797	0.9875
774	0.2794806797	0.9875
775	0.2792657919	0.9875
776	0.279002551	0.9875
777	0.278835057	0.9875
778	0.2785090721	0.9875
779	0.2782228218	0.9875
780	0.2781167034	0.9875
781	0.2777843651	0.9875
782	0.2776250149	0.9875
783	0.2773221779	0.9875
784	0.2771172324	0.9875
785	0.2770111997	0.9875
786	0.2769309147	0.9875
787	0.2767489159	0.9875
788	0.2766256888	0.9875
789	0.2763639277	0.9875
790	0.2762137974	0.9875
791	0.2761089944	0.9875
792	0.2759171435	0.9875
793	0.275787754	0.9875
794	0.2756207294	0.9875
795	0.2755246244	0.9875
796	0.2753453474	0.9875
797	0.2751824253	0.9875
798	0.2749796712	0.9875
799	0.2748524924	0.9875
800	0.2747554314	0.9875
801	0.2745995644	0.9875
802	0.2742595906	0.9875
803	0.2740828503	0.9875
804	0.2739805671	0.9875
805	0.2736897619	0.9875
806	0.2733379394	0.9875
807	0.2731796185	0.9875
808	0.2730402714	0.9875
809	0.2729068617	0.9875
810	0.2725386956	0.9875
811	0.2723123862	0.9875
812	0.2721800885	0.9875
813	0.2718831453	0.9875
814	0.2715935173	0.9875
815	0.2712891731	0.9875
816	0.2711729972	0.9875
817	0.2708434369	0.9875
818	0.2706694756	0.9875
819	0.2704606146	0.9875
820	0.2703155158	0.9875
821	0.2701709943	0.9875
822	0.2700881609	0.9875
823	0.2699827653	0.9875
824	0.269832795	0.9875
825	0.2695012635	0.9875
826	0.2693902035	0.9875
827	0.2692207788	0.9875
828	0.2690789259	0.9875
829	0.2689732668	0.9875
830	0.2688273547	0.9875
831	0.2685904613	0.9875
832	0.2685054043	0.9875
833	0.2683453056	0.9875
834	0.2681761637	0.9875
835	0.2680932146	0.9875
836	0.267950781	0.9875
837	0.2678230716	0.9875
838	0.2676940299	0.9875
839	0.2675805905	0.9875
840	0.2674062288	0.9875
841	0.2671888557	0.9875
842	0.2669710878	0.9875
843	0.2668159022	0.9875
844	0.2664894291	0.9875
845	0.2663601481	0.9875
846	0.266250638	0.9875
847	0.2661714899	0.9875
848	0.2659830461	0.9875
849	0.2657815297	0.9875
850	0.265574912	0.9875
851	0.2653816617	0.9875
852	0.2652404546	0.9875
853	0.2651482004	0.9875
854	0.2649965665	0.9875
855	0.2648491808	0.9875
856	0.2646971076	0.9875
857	0.2643310322	0.9875
858	0.264088996	0.9875
859	0.2640062314	0.9875
860	0.2639037841	0.9875
861	0.2636538361	0.9875
862	0.2635503998	0.9875
863	0.2634205936	0.9875
864	0.2633270934	0.9875
865	0.2630868659	0.9875
866	0.2627317155	0.9875
867	0.262688091	0.9875
868	0.2625354428	0.9875
869	0.2624182798	0.9875
870	0.2620212075	0.9875
871	0.2618595209	0.9875
872	0.2616640727	0.9875
873	0.2614616841	0.9875
874	0.2611976443	0.9875
875	0.2610644759	0.9875
876	0.2607054512	0.9875
877	0.2604497307	0.9875
878	0.2603424254	0.9875
879	0.2601305702	0.9875
880	0.2599446202	0.9875
881	0.2596070918	0.9875
882	0.2592475785	0.9875
883	0.2589960597	0.9875
884	0.2589619789	0.9875
885	0.2585608658	0.9875
886	0.2583544918	0.9875
887	0.2579765057	0.9875
888	0.257715138	0.9875
889	0.2576254162	0.9875
890	0.2575625957	0.9875
891	0.2572648176	0.9875
892	0.2571457887	0.9875
893	0.2570125466	0.9875
894	0.2568952928	0.9875
895	0.2566676587	0.9875
896	0.256432702	0.9875
897	0.2563067211	0.9875
898	0.2561716642	0.9875
899	0.2560848692	0.9875
900	0.2559746645	0.9875
901	0.2558107508	0.9875
902	0.2555958076	0.9875
903	0.2554934133	0.9875
904	0.25536871	0.9875
905	0.2550131345	0.9875
906	0.2548411087	0.9875
907	0.2547179975	0.9875
908	0.2545112573	0.9875
909	0.2544040137	0.9875
910	0.2543063016	0.9875
911	0.2541813271	0.9875
912	0.253985377	0.9875
913	0.2539237617	0.9875
914	0.2534950537	0.9875
915	0.2531091748	0.9875
916	0.2528790309	0.9875
917	0.2527619756	0.9875
918	0.2524972671	0.9875
919	0.2523779485	0.9875
920	0.2523091898	0.9875
921	0.2521885467	0.9875
922	0.2519827974	0.9875
923	0.2517096937	0.9875
924	0.2515970458	0.9875
925	0.2514939784	0.9875
926	0.2511994782	0.9875
927	0.2511219089	0.9875
928	0.2509423719	0.9875
929	0.2508389224	0.9875
930	0.2506964192	0.9875
931	0.2505331226	0.9875
932	0.250225637	0.9875
933	0.2499304778	0.9875
934	0.2497483466	0.9875
935	0.2496416527	0.9875
936	0.2493096008	0.9875
937	0.2491233671	0.9875
938	0.2489458211	0.9875
939	0.2487921419	0.9875
940	0.2486145883	0.9875
941	0.2484556335	0.9875
942	0.2483768297	0.9875
943	0.248173277	0.9875
944	0.2480872638	0.9875
945	0.2478913888	0.9875
946	0.2477950315	0.9875
947	0.2477070987	0.9875
948	0.2475887842	0.9875
949	0.2474223489	0.9875
950	0.2472226598	0.9875
951	0.2471037555	0.9875
952	0.2469442021	0.9875
953	0.2468252206	0.9875
954	0.246651943	0.9875
955	0.2464222527	0.9875
956	0.2463266156	0.9875
957	0.2461247367	0.9875
958	0.2460287267	0.9875
959	0.24589607	0.9875
960	0.2458159072	0.9875
961	0.2455473319	0.9875
962	0.2453942787	0.9875
963	0.2453201286	0.9875
964	0.2451370794	0.9875
965	0.2450366394	0.9875
966	0.2449698528	0.9875
967	0.2448214433	0.9875
968	0.2447208256	0.9875
969	0.2446497616	0.9875
970	0.2445865799	0.9875
971	0.2444576689	0.9875
972	0.2438002785	0.9875
973	0.2436008359	0.9875
974	0.2434966045	0.9875
975	0.2433183794	0.9875
976	0.243219621	0.9875
977	0.2430676537	0.9875
978	0.2429214091	0.9875
979	0.2428017488	0.9875
980	0.2425349045	0.9875
981	0.2423750154	0.9875
982	0.242185737	0.9875
983	0.2420854303	0.9875
984	0.2419657308	0.9875
985	0.2414825766	0.9875
986	0.2413245504	0.9875
987	0.2410969253	0.9875
988	0.2408960412	0.9875
989	0.2407062583	0.9875
990	0.2406215744	0.9875
991	0.2401133828	0.9875
992	0.2398788973	0.9875
993	0.2396735999	0.9875
994	0.2395800925	0.9875
995	0.2394948443	0.9875
996	0.2393258915	0.9875
997	0.239137643	0.9875
998	0.238997577	0.9875
999	0.238913354	0.9875
