iter	Passed	Remaining
0	6	6708
1	13	6776
2	18	6246
3	22	5695
4	29	5928
5	36	5992
6	42	5995
7	48	5952
8	53	5879
9	59	5892
10	66	6006
11	70	5803
12	75	5758
13	81	5734
14	86	5707
15	92	5693
16	98	5696
17	104	5678
18	109	5677
19	115	5662
20	121	5661
21	127	5677
22	134	5695
23	139	5689
24	145	5681
25	150	5651
26	156	5631
27	161	5611
28	167	5618
29	172	5566
30	178	5573
31	183	5540
32	187	5507
33	193	5503
34	198	5485
35	206	5527
36	211	5503
37	216	5480
38	221	5467
39	228	5475
40	233	5472
41	240	5478
42	245	5468
43	250	5450
44	256	5445
45	262	5453
46	268	5448
47	275	5454
48	280	5446
49	286	5452
50	293	5461
51	299	5462
52	305	5456
53	310	5444
54	315	5421
55	320	5411
56	326	5400
57	332	5398
58	337	5380
59	342	5361
60	348	5365
61	354	5356
62	359	5345
63	372	5451
64	378	5442
65	385	5459
66	404	5634
67	410	5622
68	413	5578
69	419	5577
70	424	5559
71	430	5546
72	435	5525
73	440	5515
74	446	5504
75	451	5493
76	457	5489
77	462	5472
78	468	5457
79	474	5456
80	479	5443
81	486	5448
82	492	5441
83	497	5427
84	502	5414
85	509	5412
86	514	5401
87	519	5388
88	525	5378
89	531	5373
90	537	5364
91	542	5350
92	547	5336
93	551	5313
94	556	5302
95	561	5291
96	568	5288
97	573	5279
98	578	5268
99	584	5257
100	590	5254
101	595	5244
102	600	5231
103	606	5222
104	612	5220
105	618	5216
106	624	5211
107	630	5207
108	664	5435
109	669	5420
110	674	5406
111	680	5394
112	686	5391
113	693	5390
114	699	5384
115	704	5370
116	709	5357
117	715	5347
118	720	5334
119	726	5325
120	729	5297
121	734	5286
122	739	5276
123	744	5260
124	750	5255
125	755	5243
126	761	5237
127	768	5237
128	774	5232
129	781	5228
130	786	5218
131	791	5204
132	795	5188
133	801	5179
134	807	5175
135	813	5167
136	818	5157
137	824	5148
138	829	5139
139	836	5136
140	842	5131
141	848	5128
142	854	5121
143	859	5110
144	864	5099
145	870	5090
146	875	5082
147	889	5120
148	894	5108
149	900	5101
150	1026	5770
151	1035	5777
152	1042	5768
153	1049	5762
154	1055	5751
155	1062	5746
156	1069	5744
157	1076	5738
158	1083	5729
159	1091	5728
160	1097	5717
161	1104	5715
162	1111	5708
163	1117	5696
164	1124	5688
165	1130	5680
166	1137	5673
167	1143	5663
168	1149	5654
169	1156	5648
170	1162	5638
171	1169	5628
172	1175	5618
173	1181	5609
174	1187	5599
175	1193	5590
176	1201	5584
177	1206	5572
178	1228	5636
179	1234	5625
180	1240	5613
181	1248	5609
182	1254	5600
183	1259	5586
184	1265	5573
185	1271	5562
186	1276	5551
187	1282	5540
188	1287	5525
189	1292	5509
190	1297	5496
191	1303	5484
192	1308	5471
193	1314	5459
194	1319	5447
195	1325	5436
196	1330	5424
197	1337	5417
198	1343	5408
199	1349	5396
200	1354	5385
201	1364	5389
202	1369	5377
203	1375	5365
204	1380	5355
205	1386	5343
206	1391	5330
207	1396	5318
208	1402	5308
209	1408	5299
210	1414	5290
211	1420	5279
212	1426	5269
213	1432	5260
214	1438	5253
215	1445	5246
216	1451	5235
217	1456	5226
218	1478	5273
219	1483	5260
220	1489	5251
221	1496	5243
222	1502	5233
223	1507	5223
224	1513	5214
225	1519	5203
226	1524	5192
227	1530	5182
228	1536	5174
229	1543	5166
230	1548	5154
231	1553	5144
232	1559	5133
233	1566	5126
234	1571	5115
235	1577	5105
236	1583	5096
237	1588	5084
238	1593	5074
239	1599	5065
240	1604	5054
241	1610	5043
242	1616	5036
243	1622	5026
244	1628	5017
245	1634	5009
246	1640	5000
247	1645	4990
248	1652	4982
249	1658	4975
250	1663	4965
251	1669	4954
252	1675	4945
253	1680	4934
254	1685	4925
255	1691	4916
256	1697	4906
257	1703	4899
258	1708	4887
259	1713	4877
260	1722	4876
261	1727	4866
262	1732	4855
263	1739	4849
264	1744	4838
265	1750	4829
266	1755	4820
267	1760	4809
268	1766	4800
269	1772	4792
270	1778	4785
271	1785	4779
272	1791	4770
273	1797	4761
274	1803	4753
275	1808	4743
276	1815	4737
277	1820	4728
278	1826	4719
279	1831	4710
280	1837	4701
281	1843	4692
282	1849	4685
283	1854	4676
284	1860	4668
285	1866	4659
286	1872	4651
287	1878	4643
288	1883	4633
289	1888	4623
290	1894	4614
291	1899	4606
292	1905	4597
293	1911	4590
294	1917	4582
295	1922	4573
296	1929	4567
297	1935	4558
298	1941	4552
299	1947	4545
300	1956	4543
301	1962	4535
302	1967	4525
303	1972	4516
304	1977	4506
305	1982	4496
306	2000	4515
307	2150	4831
308	2155	4820
309	2161	4810
310	2167	4801
311	2174	4794
312	2180	4786
313	2187	4778
314	2193	4771
315	2201	4765
316	2208	4757
317	2215	4752
318	2222	4744
319	2228	4735
320	2235	4727
321	2243	4724
322	2251	4719
323	2257	4709
324	2264	4703
325	2271	4697
326	2278	4688
327	2284	4681
328	2292	4675
329	2298	4665
330	2305	4658
331	2310	4649
332	2316	4640
333	2323	4632
334	2330	4626
335	2337	4618
336	2342	4609
337	2349	4600
338	2354	4591
339	2360	4582
340	2366	4574
341	2373	4565
342	2378	4556
343	2384	4547
344	2391	4539
345	2398	4534
346	2404	4525
347	2411	4518
348	2418	4510
349	2423	4501
350	2444	4519
351	2449	4509
352	2455	4499
353	2460	4490
354	2467	4482
355	2473	4474
356	2479	4465
357	2484	4456
358	2491	4447
359	2497	4439
360	2504	4433
361	2510	4425
362	2516	4416
363	2523	4408
364	2528	4399
365	2534	4390
366	2539	4380
367	2545	4372
368	2551	4362
369	2556	4353
370	2563	4346
371	2569	4338
372	2575	4328
373	2580	4319
374	2586	4310
375	2592	4301
376	2597	4293
377	2603	4284
378	2609	4275
379	2614	4265
380	2621	4258
381	2627	4250
382	2632	4241
383	2638	4232
384	2644	4224
385	2650	4216
386	2657	4208
387	2663	4200
388	2668	4191
389	2675	4185
390	2682	4178
391	2689	4171
392	2695	4162
393	2700	4153
394	2706	4144
395	2711	4135
396	2717	4127
397	2723	4119
398	2728	4110
399	2735	4102
400	2740	4094
401	2747	4087
402	2754	4080
403	2760	4071
