iter	Passed	Remaining
258	1899	5433
259	1903	5418
260	1909	5407
261	1914	5394
262	1920	5382
263	1926	5371
264	1932	5359
265	1937	5345
266	1942	5333
267	1947	5319
268	1952	5305
269	1957	5292
270	1962	5280
271	1969	5270
272	1974	5258
273	1979	5245
274	1985	5233
275	1990	5221
276	1995	5208
277	2000	5195
278	2005	5183
279	2010	5170
280	2015	5157
281	2021	5146
282	2026	5134
283	2031	5121
284	2035	5107
285	2041	5096
286	2047	5085
287	2054	5078
288	2058	5065
289	2063	5052
290	2068	5040
291	2073	5028
292	2079	5016
293	2084	5005
294	2088	4992
295	2095	4983
296	2108	4991
297	2117	4988
298	2123	4977
299	2129	4969
300	2136	4961
301	2142	4950
302	2147	4940
303	2153	4930
304	2159	4919
305	2163	4907
306	2168	4894
307	2173	4882
308	2178	4871
309	2183	4860
310	2189	4849
311	2193	4837
312	2198	4825
313	2203	4813
314	2208	4802
315	2213	4790
316	2218	4778
317	2223	4769
318	2228	4757
319	2234	4747
320	2239	4737
321	2244	4726
322	2250	4716
323	2255	4705
324	2260	4694
325	2264	4682
326	2269	4671
327	2274	4660
328	2280	4650
329	2284	4639
330	2289	4627
331	2294	4616
332	2299	4604
333	2303	4594
334	2308	4582
335	2312	4570
336	2317	4560
337	2322	4548
338	2326	4537
339	2332	4527
340	2336	4515
341	2341	4505
342	2347	4496
343	2352	4486
344	2358	4476
345	2363	4467
346	2368	4457
347	2373	4446
348	2378	4436
349	2382	4425
350	2387	4414
351	2391	4403
352	2397	4394
353	2403	4385
354	2408	4375
355	2413	4366
356	2419	4358
357	2425	4349
358	2431	4341
359	2437	4332
360	2442	4324
361	2448	4314
362	2453	4305
363	2460	4298
364	2466	4290
365	2472	4282
366	2478	4274
367	2484	4266
368	2491	4260
369	2497	4251
370	2502	4243
371	2508	4235
372	2514	4226
373	2520	4218
374	2525	4209
375	2531	4201
376	2539	4196
377	2548	4192
378	2558	4192
379	2565	4185
380	2572	4178
381	2580	4175
382	2591	4174
383	2599	4170
384	2608	4167
385	2616	4162
386	2623	4156
387	2631	4150
388	2638	4143
389	2645	4137
390	2653	4132
391	2659	4125
392	2665	4117
393	2672	4110
394	2678	4102
395	2684	4094
396	2690	4086
397	2695	4077
398	2700	4067
399	2705	4058
400	2711	4049
401	2716	4040
402	2721	4031
403	2727	4024
404	2733	4016
405	2739	4008
406	2746	4000
407	2752	3994
408	2758	3986
409	2764	3978
410	2771	3971
411	2777	3963
412	2783	3956
413	2789	3949
414	2795	3940
415	2800	3931
416	2805	3922
417	2810	3913
418	2815	3903
419	2833	3913
420	2838	3903
421	2842	3893
422	2847	3884
423	2971	4036
424	2981	4034
425	2989	4028
426	2996	4020
427	3001	4011
428	3008	4004
429	3014	3996
430	3020	3988
431	3026	3979
432	3032	3970
433	3039	3963
434	3044	3954
435	3049	3944
436	3055	3935
437	3060	3927
438	3065	3917
439	3070	3908
440	3076	3899
441	3081	3889
442	3086	3880
443	3091	3871
444	3096	3862
445	3103	3854
446	3108	3845
447	3114	3837
448	3120	3829
449	3126	3821
450	3132	3813
451	3138	3805
452	3144	3797
453	3151	3790
454	3157	3782
455	3165	3775
456	3172	3769
457	3178	3761
458	3184	3753
459	3190	3745
460	3196	3737
461	3203	3730
462	3209	3722
463	3215	3713
464	3220	3705
465	3227	3698
466	3232	3689
467	3238	3681
468	3244	3673
469	3250	3665
470	3255	3656
471	3260	3647
472	3266	3639
473	3271	3630
474	3277	3622
475	3295	3627
476	3301	3619
477	3306	3610
478	3312	3602
479	3318	3594
480	3324	3586
481	3329	3578
482	3334	3569
483	3340	3561
484	3345	3552
485	3350	3543
486	3355	3535
487	3361	3526
488	3366	3518
489	3372	3509
490	3377	3501
491	3382	3492
492	3417	3514
493	3423	3506
494	3428	3497
495	3433	3488
496	3438	3479
497	3443	3470
498	3448	3462
499	3453	3453
500	3458	3444
501	3463	3435
502	3468	3427
503	3473	3418
504	3478	3409
505	3483	3401
506	3488	3392
507	3493	3383
508	3499	3375
509	3503	3366
510	3509	3357
511	3514	3350
512	3519	3341
513	3524	3332
514	3529	3323
515	3533	3314
516	3538	3306
517	3543	3297
518	3548	3288
519	3552	3279
520	3557	3270
521	3562	3261
522	3566	3253
523	3571	3244
524	3575	3235
525	3580	3226
526	3585	3218
527	3590	3209
528	3594	3200
529	3599	3192
530	3604	3183
531	3608	3174
532	3614	3166
533	3619	3158
534	3624	3150
535	3629	3141
536	3634	3133
537	3639	3125
538	3644	3117
539	3650	3109
540	3655	3101
541	3660	3092
542	3664	3084
543	3671	3077
544	3676	3069
545	3681	3061
546	3686	3052
547	3691	3044
548	3696	3036
549	3701	3028
550	3706	3020
551	3711	3012
552	3716	3004
553	3721	2996
554	3727	2988
555	3732	2980
556	3736	2972
557	3741	2963
558	3746	2955
559	3751	2947
560	3756	2939
561	3761	2931
562	3766	2923
563	3771	2915
564	3776	2907
565	3781	2899
566	3785	2891
567	3790	2883
568	3795	2874
569	3800	2866
570	3804	2858
571	3809	2850
572	3814	2842
573	3820	2835
574	3825	2827
575	3830	2819
576	3835	2811
577	3839	2803
578	3844	2795
579	3849	2787
580	3854	2779
581	3859	2771
582	3864	2764
583	3869	2756
584	3874	2748
585	3879	2740
586	3884	2732
587	3889	2724
588	3893	2716
589	3897	2708
590	3902	2700
591	3907	2693
592	3912	2685
593	3917	2677
594	3921	2669
595	3926	2661
596	3930	2653
597	3935	2645
598	3940	2637
599	3960	2640
600	3967	2633
601	4164	2753
602	4170	2746
603	4178	2739
604	4185	2732
605	4191	2725
606	4198	2718
607	4204	2710
608	4210	2703
609	4216	2695
610	4221	2687
611	4227	2680
612	4233	2672
613	4240	2665
614	4246	2658
615	4251	2650
616	4257	2642
617	4263	2635
618	4269	2627
619	4274	2620
620	4280	2612
621	4287	2605
622	4293	2598
623	4299	2590
624	4306	2583
625	4311	2576
626	4316	2567
627	4321	2560
628	4327	2552
629	4332	2544
630	4337	2536
631	4342	2528
632	4347	2520
633	4353	2512
634	4359	2505
635	4364	2497
636	4369	2490
637	4374	2482
638	4379	2474
639	4385	2466
640	4389	2458
641	4394	2450
642	4399	2442
643	4405	2435
644	4409	2427
645	4415	2419
646	4420	2411
647	4427	2405
648	4433	2397
649	4439	2390
650	4445	2383
651	4450	2375
652	4456	2368
653	4462	2360
654	4469	2354
655	4476	2347
656	4482	2340
657	4489	2333
658	4494	2325
659	4500	2318
660	4506	2311
661	4511	2303
662	4517	2296
663	4524	2289
664	4530	2282
665	4535	2274
666	4541	2267
667	4546	2259
668	4552	2252
669	4557	2244
670	4563	2237
671	4569	2230
672	4575	2223
673	4586	2218
674	4592	2211
675	4597	2203
676	4602	2195
677	4608	2188
678	4613	2181
679	4619	2174
680	4625	2166
681	4631	2159
682	4637	2152
683	4643	2145
684	4649	2137
685	4655	2131
686	4662	2124
687	4668	2116
688	4674	2110
689	4680	2102
690	4686	2095
691	4692	2088
692	4697	2080
693	4703	2073
694	4711	2067
695	4717	2060
696	4724	2053
697	4731	2046
698	4736	2039
699	4743	2032
700	4749	2025
701	4755	2018
702	4762	2011
703	4767	2004
704	4775	1998
705	4781	1991
706	4787	1984
707	4793	1977
708	4799	1970
709	4805	1962
710	4811	1955
711	4816	1948
712	4822	1941
713	4828	1933
714	4833	1926
715	4839	1919
716	4848	1913
717	4864	1910
718	4869	1903
719	4876	1896
720	4881	1888
721	4886	1881
722	4891	1874
723	4897	1867
724	4902	1859
725	4908	1852
726	4914	1845
727	4921	1838
728	4927	1831
729	4933	1824
730	4939	1817
731	4945	1810
732	4950	1803
733	4957	1796
734	4962	1789
735	4968	1782
736	4974	1775
737	4979	1767
738	4984	1760
739	4989	1753
740	4994	1745
741	5000	1738
742	5005	1731
743	5011	1724
744	5016	1717
745	5022	1710
746	5027	1702
747	5033	1695
748	5039	1688
749	5045	1681
750	5052	1675
751	5058	1668
752	5063	1660
753	5069	1653
754	5074	1646
755	5083	1640
756	5088	1633
757	5093	1626
758	5098	1619
759	5103	1611
760	5108	1604
761	5113	1597
762	5119	1590
763	5124	1582
764	5316	1633
765	5369	1640
766	5520	1676
767	5527	1669
768	5532	1661
769	5539	1654
770	5544	1646
771	5550	1639
772	5556	1631
773	5562	1624
774	5569	1617
775	5577	1609
776	5582	1602
777	5587	1594
778	5593	1586
779	5598	1579
780	5604	1571
781	5609	1563
782	5615	1556
783	5621	1548
784	5626	1541
785	5632	1533
786	5637	1525
787	5643	1518
788	5649	1510
789	5655	1503
790	5660	1495
791	5666	1488
792	5672	1480
793	5678	1473
794	5683	1465
795	5689	1458
796	5694	1450
797	5701	1443
798	5708	1435
799	5713	1428
800	5719	1420
801	5725	1413
802	5731	1406
803	5736	1398
804	5742	1391
805	5747	1383
806	5753	1376
807	5759	1368
808	5765	1361
809	5771	1353
810	5777	1346
811	5783	1339
812	5789	1331
813	5795	1324
814	5801	1316
815	5807	1309
816	5813	1302
817	5819	1294
818	5825	1287
819	5831	1280
820	5836	1272
821	5842	1265
822	5847	1257
823	5853	1250
824	5858	1242
825	5864	1235
826	5870	1228
827	5877	1220
828	5882	1213
829	5888	1206
830	5893	1198
831	5900	1191
832	5906	1184
833	5911	1176
834	5917	1169
835	5922	1161
836	5927	1154
837	5933	1147
838	5938	1139
839	5944	1132
840	5949	1124
841	5955	1117
842	5960	1110
843	5966	1102
844	5971	1095
845	5976	1087
846	5981	1080
847	5986	1073
848	5991	1065
849	5997	1058
850	6002	1050
851	6008	1043
852	6013	1036
853	6018	1028
854	6024	1021
855	6031	1014
856	6036	1007
857	6042	999
858	6047	992
859	6052	985
860	6059	978
861	6064	970
862	6070	963
863	6088	958
864	6093	950
865	6098	943
866	6103	936
867	6108	928
868	6113	921
869	6118	914
870	6124	907
871	6129	899
872	6134	892
873	6139	885
874	6144	877
875	6149	870
876	6155	863
877	6160	856
878	6167	848
879	6172	841
880	6178	834
881	6183	827
882	6189	820
883	6195	812
884	6200	805
885	6205	798
886	6210	791
887	6216	784
888	6221	776
889	6227	769
890	6233	762
891	6239	755
892	6244	748
893	6249	740
894	6254	733
895	6260	726
896	6266	719
897	6273	712
898	6279	705
899	6285	698
900	6290	691
901	6295	684
902	6301	676
903	6306	669
904	6313	662
905	6319	655
906	6324	648
907	6330	641
908	6335	634
909	6342	627
910	6349	620
911	6354	613
912	6360	606
913	6366	599
914	6371	591
915	6378	584
916	6384	577
917	6389	570
918	6395	563
919	6400	556
920	6406	549
921	6413	542
922	6419	535
923	6424	528
924	6430	521
925	6435	514
926	6441	507
927	6446	500
928	6452	493
929	6458	486
930	6463	479
931	6469	472
932	6486	465
933	6495	459
934	6698	465
935	6704	458
936	6709	451
937	6715	443
938	6720	436
939	6725	429
940	6731	422
941	6737	414
942	6742	407
943	6747	400
944	6753	393
945	6759	385
946	6764	378
947	6770	371
948	6776	364
949	6781	356
950	6787	349
951	6793	342
952	6799	335
953	6805	328
954	6811	320
955	6816	313
956	6822	306
957	6829	299
958	6835	292
959	6840	285
960	6846	277
961	6851	270
962	6858	263
963	6863	256
964	6869	249
965	6875	241
966	6882	234
967	6887	227
968	6892	220
969	6898	213
970	6904	206
971	6910	199
972	6917	191
973	6923	184
974	6929	177
975	6935	170
976	6941	163
977	6946	156
978	6953	149
979	6958	142
980	6964	134
981	6970	127
982	6976	120
983	6982	113
984	6987	106
985	6992	99
986	6998	92
987	7003	85
988	7009	77
989	7014	70
990	7019	63
991	7024	56
992	7030	49
993	7035	42
994	7040	35
995	7046	28
996	7052	21
997	7057	14
998	7063	7
999	7068	0
