iter	Passed	Remaining
149	862	4884
150	867	4875
151	871	4862
152	876	4854
153	882	4849
154	887	4839
155	892	4831
156	899	4829
157	904	4822
158	910	4815
159	916	4811
160	919	4793
161	926	4791
162	931	4783
163	937	4776
164	942	4770
165	947	4761
166	956	4768
167	961	4763
168	967	4757
169	973	4751
170	978	4744
171	984	4739
172	990	4734
173	996	4731
174	1003	4730
175	1010	4728
176	1017	4731
177	1024	4729
178	1029	4724
179	1036	4720
180	1042	4716
181	1048	4713
182	1055	4712
183	1061	4709
184	1069	4709
185	1075	4704
186	1081	4702
187	1088	4700
188	1093	4693
189	1100	4691
190	1106	4686
191	1112	4682
192	1118	4678
193	1127	4683
194	1134	4681
195	1140	4677
196	1164	4745
197	1173	4754
198	1180	4753
199	1186	4746
200	1192	4742
201	1199	4737
202	1204	4730
203	1210	4722
204	1216	4716
205	1221	4708
206	1227	4701
207	1233	4696
208	1239	4690
209	1244	4682
210	1249	4673
211	1255	4666
212	1261	4660
213	1267	4656
214	1274	4652
215	1279	4644
216	1285	4636
217	1290	4629
218	1296	4622
219	1301	4615
220	1307	4607
221	1313	4601
222	1318	4594
223	1324	4587
224	1330	4581
225	1334	4571
226	1339	4561
227	1344	4552
228	1349	4545
229	1355	4537
230	1360	4527
231	1364	4518
232	1369	4509
233	1375	4501
234	1380	4494
235	1385	4485
236	1390	4475
237	1395	4466
238	1400	4459
239	1405	4450
240	1409	4439
241	1414	4429
242	1418	4419
243	1423	4410
244	1429	4404
245	1434	4396
246	1439	4387
247	1443	4378
248	1466	4422
249	1471	4413
250	1524	4550
251	1531	4545
252	1538	4542
253	1546	4541
254	1553	4538
255	1561	4537
256	1591	4600
257	1598	4598
258	1605	4594
259	1614	4594
260	1622	4594
261	1632	4597
262	1640	4597
263	1647	4593
264	1653	4584
265	1659	4579
266	1666	4574
267	1672	4567
268	1678	4561
269	1685	4555
270	1691	4550
271	1697	4542
272	1703	4537
273	1710	4532
274	1717	4527
275	1724	4522
276	1730	4515
277	1735	4508
278	1741	4501
279	1747	4494
280	1754	4488
281	1759	4480
282	1775	4498
283	1781	4491
284	1788	4485
285	1793	4478
286	1799	4469
287	1805	4463
288	1810	4454
289	1816	4447
290	1822	4439
291	1828	4432
292	1834	4425
293	1839	4417
294	1844	4409
295	1850	4401
296	1855	4392
297	1861	4385
298	1868	4379
299	1873	4372
300	1881	4369
301	1887	4362
302	1892	4354
303	1898	4346
304	1904	4339
305	1908	4328
306	1914	4320
307	1919	4312
308	1923	4302
309	1928	4293
310	1933	4283
311	1938	4273
312	1944	4267
313	1949	4259
314	1954	4251
315	1959	4242
316	1964	4233
317	1970	4225
318	1975	4218
319	1981	4210
320	1987	4203
321	1992	4195
322	1997	4186
323	2002	4177
324	2007	4169
325	2012	4160
326	2017	4151
327	2022	4143
328	2027	4135
329	2032	4126
330	2037	4118
331	2042	4109
332	2047	4101
333	2052	4093
334	2057	4084
335	2062	4075
336	2067	4067
337	2072	4059
338	2077	4051
339	2083	4044
340	2088	4035
341	2093	4027
342	2098	4019
343	2103	4011
344	2108	4003
345	2113	3994
346	2118	3986
347	2123	3977
348	2128	3969
349	2133	3961
350	2138	3953
351	2143	3945
352	2148	3937
353	2152	3928
354	2157	3920
355	2162	3911
356	2167	3903
357	2172	3896
358	2178	3889
359	2183	3881
360	2188	3873
361	2193	3866
362	2198	3857
363	2203	3849
364	2208	3841
365	2224	3852
366	2228	3844
367	2233	3835
368	2238	3827
369	2242	3818
370	2247	3810
371	2252	3802
372	2257	3795
373	2262	3787
374	2267	3779
375	2272	3771
376	2277	3763
377	2282	3755
378	2286	3746
379	2291	3738
380	2295	3729
381	2300	3721
382	2305	3713
383	2310	3705
384	2315	3698
385	2319	3690
386	2324	3681
387	2328	3673
388	2332	3664
389	2337	3656
390	2342	3648
391	2347	3640
392	2351	3632
393	2368	3643
394	2373	3635
395	2378	3627
396	2383	3619
397	2388	3612
398	2393	3605
399	2397	3596
400	2402	3589
401	2407	3581
402	2412	3573
403	2416	3565
404	2421	3558
405	2426	3550
406	2432	3544
407	2438	3537
408	2443	3531
409	2448	3523
410	2453	3516
411	2458	3508
412	2463	3500
413	2468	3493
414	2472	3485
415	2477	3477
416	2481	3469
417	2486	3461
418	2490	3453
419	2495	3446
420	2504	3445
421	2510	3439
422	2574	3511
423	2580	3505
424	2585	3497
425	2590	3490
426	2596	3484
427	2619	3500
428	2642	3516
429	2649	3512
430	2655	3505
431	2663	3502
432	2670	3496
433	2685	3502
434	2692	3497
435	2698	3490
436	2704	3484
437	2712	3480
438	2719	3475
439	2727	3471
440	2733	3465
441	2739	3458
442	2746	3452
443	2751	3445
444	2758	3440
445	2764	3434
446	2770	3427
447	2775	3420
448	2781	3413
449	2787	3406
450	2793	3400
451	2798	3393
452	2804	3386
453	2810	3380
454	2816	3373
455	2823	3368
456	2832	3365
457	2839	3360
458	2845	3354
459	2852	3348
460	2857	3341
461	2865	3337
462	2872	3331
463	2877	3323
464	2882	3316
465	2887	3309
466	2892	3301
467	2898	3294
468	2903	3287
469	2908	3279
470	2913	3271
471	2917	3263
472	2922	3256
473	2927	3248
474	2933	3241
475	2938	3234
476	2943	3227
477	2948	3219
478	2952	3211
479	2957	3203
480	2961	3195
481	2967	3188
482	2972	3181
483	2977	3174
484	2982	3167
485	2987	3159
486	2992	3151
487	2997	3144
488	3002	3137
489	3007	3129
490	3011	3121
491	3016	3114
492	3021	3107
493	3026	3100
494	3032	3093
495	3037	3086
496	3042	3079
497	3047	3071
498	3051	3064
499	3056	3056
500	3061	3048
501	3066	3041
502	3071	3034
503	3076	3027
504	3081	3020
505	3086	3013
506	3091	3005
507	3095	2998
508	3100	2990
509	3105	2983
510	3110	2976
511	3122	2975
512	3126	2968
513	3131	2960
514	3135	2953
515	3140	2946
516	3146	2939
517	3151	2932
518	3156	2925
519	3161	2918
520	3166	2911
521	3171	2904
522	3176	2897
523	3181	2890
524	3187	2883
525	3192	2876
526	3196	2869
527	3201	2862
528	3206	2854
529	3211	2848
530	3225	2848
531	3231	2842
532	3236	2835
533	3242	2829
534	3250	2824
535	3256	2819
536	3262	2813
537	3268	2806
538	3272	2799
539	3278	2792
540	3283	2786
541	3289	2779
542	3294	2772
543	3299	2765
544	3303	2758
545	3308	2751
546	3313	2744
547	3320	2738
548	3324	2731
549	3329	2724
550	3334	2717
551	3338	2709
552	3344	2703
553	3350	2696
554	3355	2690
555	3360	2683
556	3365	2676
557	3370	2669
558	3375	2662
559	3380	2656
560	3385	2649
561	3390	2642
562	3395	2635
563	3400	2629
564	3405	2622
565	3411	2615
566	3416	2608
567	3420	2601
568	3425	2594
569	3430	2587
570	3435	2580
571	3440	2574
572	3445	2567
573	3451	2561
574	3457	2555
575	3462	2548
576	3467	2541
577	3472	2535
578	3477	2528
579	3482	2522
580	3488	2515
581	3493	2509
582	3498	2502
583	3502	2494
584	3507	2488
585	3512	2481
586	3517	2474
587	3522	2468
588	3527	2461
589	3535	2457
590	3540	2450
591	3592	2475
592	3599	2470
593	3604	2463
594	3609	2457
595	3615	2450
596	3621	2444
597	3627	2438
598	3631	2431
599	3637	2424
600	3641	2417
601	3647	2411
602	3652	2405
603	3658	2398
604	3663	2392
605	3669	2385
606	3673	2378
607	3678	2371
608	3683	2364
609	3689	2358
610	3694	2352
611	3699	2345
612	3704	2338
613	3709	2332
614	3715	2326
615	3720	2319
616	3725	2312
617	3730	2306
618	3735	2299
619	3740	2292
620	3745	2285
621	3750	2279
622	3754	2272
623	3759	2265
624	3765	2259
625	3771	2253
626	3778	2247
627	3782	2240
628	3787	2234
629	3792	2227
630	3796	2220
631	3801	2213
632	3805	2206
633	3810	2199
634	3815	2193
635	3820	2186
636	3825	2179
637	3829	2172
638	3833	2165
639	3843	2162
640	3848	2155
641	3852	2148
642	3857	2141
643	3873	2141
644	3878	2134
645	3883	2127
646	3888	2121
647	3892	2114
648	3897	2107
649	3901	2100
650	3906	2094
651	3910	2087
652	3915	2080
653	3919	2073
654	3923	2066
655	3928	2060
656	3933	2053
657	3938	2046
658	3943	2040
659	3947	2033
660	3953	2027
661	3957	2020
662	3962	2014
663	3968	2008
664	3973	2001
665	3977	1994
666	3982	1988
667	3986	1981
668	3991	1974
669	3995	1967
670	4000	1961
671	4005	1954
672	4009	1948
673	4013	1941
674	4018	1934
675	4023	1928
676	4028	1921
677	4032	1915
678	4037	1908
679	4042	1902
680	4048	1896
681	4053	1890
682	4057	1883
683	4062	1876
684	4067	1870
685	4072	1864
686	4076	1857
687	4081	1850
688	4085	1844
689	4090	1837
690	4094	1830
691	4099	1824
692	4103	1817
693	4107	1811
694	4112	1804
695	4117	1798
696	4122	1791
697	4126	1785
698	4130	1778
699	4136	1772
700	4141	1766
701	4146	1760
702	4152	1754
703	4156	1747
704	4161	1741
705	4166	1734
706	4170	1728
707	4175	1722
708	4180	1715
709	4185	1709
710	4190	1703
711	4195	1696
712	4199	1690
713	4204	1684
714	4209	1677
715	4213	1671
716	4218	1664
717	4223	1658
718	4228	1652
719	4233	1646
720	4238	1640
721	4243	1634
722	4248	1627
723	4253	1621
724	4259	1615
725	4264	1609
726	4269	1603
727	4283	1600
728	4289	1594
729	4301	1590
730	4306	1584
731	4312	1578
732	4317	1572
733	4324	1567
734	4330	1561
735	4337	1555
736	4344	1550
737	4352	1545
738	4358	1539
739	4364	1533
740	4371	1527
741	4379	1522
742	4386	1517
743	4392	1511
744	4399	1505
745	4406	1500
746	4412	1494
747	4419	1488
748	4426	1483
749	4431	1477
750	4438	1471
751	4444	1465
752	4450	1459
753	4457	1454
754	4463	1448
755	4469	1442
756	4475	1436
757	4481	1430
758	4487	1425
759	4494	1419
760	4502	1413
761	4507	1407
762	4513	1402
763	4520	1396
764	4527	1390
765	4532	1384
766	4538	1378
767	4545	1373
768	4551	1367
769	4561	1362
770	4566	1356
771	4571	1350
772	4649	1365
773	4654	1359
774	4660	1353
775	4665	1346
776	4671	1340
777	4677	1334
778	4683	1328
779	4689	1322
780	4696	1316
781	4703	1311
782	4709	1305
783	4722	1300
784	4737	1297
785	4743	1291
786	4749	1285
787	4756	1279
788	4761	1273
789	4769	1267
790	4776	1261
791	4781	1255
792	4787	1249
793	4792	1243
794	4798	1237
795	4803	1231
796	4808	1224
797	4813	1218
798	4819	1212
799	4824	1206
800	4828	1199
801	4833	1193
802	4838	1187
803	4843	1180
804	4848	1174
805	4853	1168
806	4859	1162
807	4864	1155
808	4870	1149
809	4875	1143
810	4881	1137
811	4887	1131
812	4893	1125
813	4900	1119
814	4906	1113
815	4911	1107
816	4917	1101
817	4922	1095
818	4927	1088
819	4932	1082
820	4937	1076
821	4943	1070
822	4949	1064
823	4954	1058
824	4960	1052
825	4978	1048
826	4983	1042
827	4988	1036
828	4994	1030
829	5009	1025
830	5023	1021
831	5028	1015
832	5033	1009
833	5040	1003
834	5047	997
835	5053	991
836	5060	985
837	5069	980
838	5076	974
839	5084	968
840	5092	962
841	5099	956
842	5106	950
843	5113	945
844	5122	939
845	5129	933
846	5136	927
847	5143	921
848	5150	916
849	5157	910
850	5163	904
851	5170	898
852	5176	892
853	5182	886
854	5189	880
855	5195	873
856	5201	867
857	5207	861
858	5214	855
859	5221	849
860	5227	843
861	5233	837
862	5239	831
863	5246	825
864	5253	819
865	5258	813
866	5264	807
867	5271	801
868	5277	795
869	5284	789
870	5291	783
871	5296	777
872	5303	771
873	5310	765
874	5317	759
875	5323	753
876	5330	747
877	5339	741
878	5345	735
879	5352	729
880	5359	723
881	5366	717
882	5373	711
883	5379	705
884	5385	699
885	5390	693
886	5414	689
887	5420	683
888	5427	677
889	5433	671
890	5439	665
891	5446	659
892	5450	653
893	5455	646
894	5463	640
895	5469	634
896	5475	628
897	5481	622
898	5486	616
899	5492	610
900	5497	604
901	5506	598
902	5511	592
903	5517	585
904	5522	579
905	5527	573
906	5531	567
907	5537	561
908	5543	554
909	5548	548
910	5554	542
911	5559	536
912	5565	530
913	5570	524
914	5575	517
915	5581	511
916	5586	505
917	5592	499
918	5599	493
919	5604	487
920	5610	481
921	5620	475
922	5722	477
923	5730	471
924	5736	465
925	5744	459
926	5750	452
927	5756	446
928	5762	440
929	5769	434
930	5775	428
931	5782	421
932	5788	415
933	5796	409
934	5802	403
935	5809	397
936	5817	391
937	5833	385
938	5839	379
939	5846	373
940	5852	366
941	5858	360
942	5866	354
943	5874	348
944	5883	342
945	5890	336
946	5897	330
947	5904	323
948	5910	317
949	5916	311
950	5923	305
951	5929	298
952	5935	292
953	5942	286
954	5949	280
955	5956	274
956	5963	267
957	5971	261
958	5979	255
959	5987	249
960	5993	243
961	5999	236
962	6014	231
963	6020	224
964	6026	218
965	6033	212
966	6039	206
967	6045	199
968	6051	193
969	6057	187
970	6063	181
971	6070	174
972	6084	168
973	6092	162
974	6098	156
975	6103	150
976	6109	143
977	6115	137
978	6121	131
979	6127	125
980	6133	118
981	6138	112
982	6144	106
983	6150	100
984	6155	93
985	6161	87
986	6166	81
987	6170	74
988	6175	68
989	6181	62
990	6186	56
991	6191	49
992	6196	43
993	6201	37
994	6206	31
995	6224	24
996	6231	18
997	6237	12
998	6242	6
999	6248	0
