iter	Passed	Remaining
582	5681	4063
583	5689	4052
584	5696	4041
585	5703	4029
586	5710	4017
587	5718	4006
588	5725	3994
589	5731	3983
590	5738	3971
591	5746	3960
592	5754	3949
593	5762	3938
594	5769	3927
595	5776	3915
596	5783	3904
597	5789	3892
598	5796	3880
599	5803	3869
600	5809	3857
601	5817	3846
602	5825	3835
603	5832	3823
604	5838	3812
605	5847	3801
606	5854	3790
607	5861	3778
608	5868	3767
609	5875	3756
610	5882	3745
611	5889	3733
612	5896	3722
613	5903	3711
614	5909	3699
615	5917	3688
616	5924	3677
617	5931	3666
618	5938	3655
619	5945	3643
620	5951	3631
621	5957	3620
622	5965	3609
623	5998	3614
624	6008	3605
625	6137	3666
626	6370	3790
627	6378	3778
628	6384	3765
629	6391	3753
630	6396	3740
631	6401	3727
632	6407	3715
633	6413	3702
634	6418	3689
635	6423	3676
636	6429	3663
637	6434	3650
638	6439	3638
639	6445	3625
640	6450	3612
641	6455	3599
642	6460	3587
643	6465	3574
644	6471	3561
645	6477	3549
646	6482	3537
647	6489	3524
648	6494	3512
649	6499	3499
650	6505	3487
651	6511	3475
652	6518	3464
653	6525	3452
654	6531	3440
655	6539	3429
656	6546	3417
657	6553	3406
658	6559	3394
659	6566	3382
660	6572	3370
661	6578	3358
662	6585	3347
663	6591	3335
664	6596	3323
665	6603	3311
666	6608	3299
667	6613	3287
668	6619	3275
669	6625	3263
670	6631	3251
671	6637	3239
672	6642	3227
673	6648	3215
674	6655	3204
675	6660	3192
676	6666	3180
677	6671	3168
678	6677	3156
679	6683	3145
680	6689	3133
681	6694	3121
682	6717	3117
683	6722	3105
684	6729	3094
685	6734	3082
686	6739	3070
687	6745	3059
688	6752	3047
689	6757	3035
690	6762	3024
691	6768	3012
692	6778	3003
693	6794	2995
694	6800	2984
695	6805	2972
696	6810	2960
697	6816	2949
698	6821	2937
699	6829	2927
700	6837	2916
701	6842	2904
702	6847	2893
703	6853	2881
704	6858	2869
705	6863	2858
706	6868	2846
707	6873	2834
708	6878	2823
709	6882	2811
710	6887	2799
711	6892	2787
712	6896	2776
713	6901	2764
714	6906	2753
715	6911	2741
716	6917	2730
717	6922	2719
718	6929	2708
719	6935	2697
720	6940	2685
721	6946	2674
722	6951	2663
723	6956	2651
724	6960	2640
725	6965	2628
726	6970	2617
727	6975	2606
728	6980	2594
729	6985	2583
730	6990	2572
731	6996	2561
732	7001	2550
733	7006	2539
734	7011	2528
735	7017	2517
736	7023	2506
737	7043	2500
738	7048	2489
739	7053	2478
740	7058	2467
741	7064	2456
742	7069	2445
743	7074	2434
744	7079	2423
745	7084	2412
746	7089	2401
747	7094	2390
748	7100	2379
749	7106	2368
750	7112	2358
751	7117	2347
752	7123	2336
753	7130	2326
754	7136	2315
755	7142	2305
756	7149	2295
757	7155	2284
758	7161	2274
759	7168	2263
760	7174	2253
761	7181	2243
762	7188	2232
763	7193	2222
764	7200	2211
765	7207	2201
766	7225	2194
767	7231	2184
768	7238	2174
769	7244	2163
770	7251	2153
771	7257	2143
772	7262	2132
773	7268	2122
774	7274	2112
775	7280	2101
776	7286	2091
777	7292	2080
778	7298	2070
779	7305	2060
780	7315	2051
781	7321	2041
782	7327	2030
783	7353	2025
784	7369	2018
785	7374	2007
786	7765	2101
787	7819	2103
788	7826	2093
789	7834	2082
790	7842	2072
791	7850	2061
792	7858	2051
793	7871	2042
794	7878	2031
795	7886	2021
796	7894	2010
797	7901	2000
798	7908	1989
799	7929	1982
800	7936	1971
801	7943	1961
802	7950	1950
803	7957	1939
804	7964	1929
805	7972	1918
806	7978	1908
807	7985	1897
808	7992	1886
809	7998	1876
810	8006	1865
811	8012	1855
812	8018	1844
813	8026	1834
814	8034	1823
815	8042	1813
816	8049	1803
817	8056	1792
818	8064	1782
819	8072	1771
820	8079	1761
821	8085	1750
822	8092	1740
823	8116	1733
824	8123	1723
825	8130	1712
826	8139	1702
827	8146	1692
828	8152	1681
829	8159	1671
830	8167	1660
831	8174	1650
832	8181	1640
833	8188	1629
834	8194	1619
835	8202	1609
836	8208	1598
837	8214	1587
838	8220	1577
839	8226	1566
840	8232	1556
841	8239	1546
842	8245	1535
843	8251	1525
844	8282	1519
845	8289	1508
846	8295	1498
847	8301	1488
848	8308	1477
849	8313	1467
850	8319	1456
851	8326	1446
852	8332	1435
853	8338	1425
854	8344	1415
855	8349	1404
856	8355	1394
857	8360	1383
858	8366	1373
859	8387	1365
860	8393	1355
861	8398	1344
862	8404	1334
863	8410	1323
864	8433	1316
865	8439	1305
866	8444	1295
867	8450	1285
868	8457	1274
869	8463	1264
870	8468	1254
871	8473	1243
872	8479	1233
873	8485	1223
874	8490	1212
875	8496	1202
876	8501	1192
877	8507	1182
878	8513	1171
879	8519	1161
880	8524	1151
881	8530	1141
882	8545	1132
883	8551	1122
884	8558	1112
885	8563	1101
886	8569	1091
887	8575	1081
888	8598	1073
889	8616	1064
890	8622	1054
891	8629	1044
892	8635	1034
893	8641	1024
894	8647	1014
895	8653	1004
896	8658	994
897	8664	984
898	8670	974
899	8677	964
900	8686	954
901	8693	944
902	8699	934
903	8706	924
904	8712	914
905	8719	904
906	8725	894
907	8731	884
908	8737	874
909	8744	864
910	8750	854
911	8756	844
912	8762	834
913	8767	824
914	8773	815
915	8779	805
916	8793	795
917	8815	787
918	8822	777
919	9075	789
920	9090	779
921	9096	769
922	9102	759
923	9109	749
924	9115	739
925	9122	728
926	9128	718
927	9134	708
928	9141	698
929	9147	688
930	9154	678
931	9160	668
932	9167	658
933	9172	648
934	9179	638
935	9186	628
936	9192	618
937	9198	608
938	9205	598
939	9212	588
940	9218	577
941	9224	567
942	9232	558
943	9239	548
944	9246	538
945	9253	528
946	9259	518
947	9265	508
948	9271	498
949	9278	488
950	9285	478
951	9293	468
952	9299	458
953	9306	448
954	9313	438
955	9320	428
956	9327	419
957	9333	409
958	9340	399
959	9347	389
960	9353	379
961	9360	369
962	9368	359
963	9375	350
964	9383	340
965	9391	330
966	9400	320
967	9407	310
968	9413	301
969	9436	291
970	9444	282
971	9452	272
972	9459	262
973	9466	252
974	9472	242
975	9479	233
976	9486	223
977	9495	213
978	9501	203
979	9508	194
980	9514	184
981	9521	174
982	9528	164
983	9534	155
984	9540	145
985	9547	135
986	9553	125
987	9559	116
988	9565	106
989	9571	96
990	9578	86
991	9583	77
992	9589	67
993	9596	57
994	9602	48
995	9608	38
996	9615	28
997	9620	19
998	9626	9
999	9633	0
