iter	Logloss	Accuracy
157	0.1862024377	1
158	0.1844559806	1
159	0.1833446376	1
160	0.1823270086	1
161	0.1820433167	1
162	0.1813840987	1
163	0.1799975933	1
164	0.1790569389	1
165	0.175786517	1
166	0.1750263744	1
167	0.1745869252	1
168	0.1738357827	1
169	0.1726823112	1
170	0.1720762859	1
171	0.1677144021	1
172	0.1670274888	1
173	0.1656559502	1
174	0.164719882	1
175	0.163807089	1
176	0.1628266898	1
177	0.1623240904	1
178	0.1600291098	1
179	0.1589747903	1
180	0.1564817063	1
181	0.1560329002	1
182	0.1540549931	1
183	0.1519785366	1
184	0.1515933461	1
185	0.1512014002	1
186	0.1497441757	1
187	0.148694265	1
188	0.147800814	1
189	0.1459383691	1
190	0.1454554077	1
191	0.1450760375	1
192	0.1444630868	1
193	0.1440854972	1
194	0.1437195872	1
195	0.1415615106	1
196	0.1398205346	1
197	0.1374800953	1
198	0.1351527364	1
199	0.1346260082	1
200	0.1339749255	1
201	0.1326955683	1
202	0.1319884183	1
203	0.1316227251	1
204	0.1285475693	1
205	0.1277760497	1
206	0.1273862583	1
207	0.1269552646	1
208	0.1251242191	1
209	0.1239709463	1
210	0.1234269811	1
211	0.1227926187	1
212	0.1206470246	1
213	0.1198932635	1
214	0.1178620848	1
215	0.1172360855	1
216	0.1161662121	1
217	0.1132616983	1
218	0.1127465151	1
219	0.1093369269	1
220	0.1077309273	1
221	0.1074429017	1
222	0.1062983823	1
223	0.1058802851	1
224	0.1047974861	1
225	0.1033725177	1
226	0.1030758826	1
227	0.1027731908	1
228	0.1021525977	1
229	0.100894708	1
230	0.1006280314	1
231	0.09993011568	1
232	0.09836913645	1
233	0.09814930025	1
234	0.09633284886	1
235	0.09576602633	1
236	0.09452797463	1
237	0.09412062149	1
238	0.09250659906	1
239	0.09228649956	1
240	0.09195899477	1
241	0.09062833544	1
242	0.09029115325	1
243	0.09007644927	1
244	0.08935995643	1
245	0.08847328241	1
246	0.08824503449	1
247	0.08673218662	1
248	0.08653015539	1
249	0.0860678716	1
250	0.08438124752	1
251	0.08404663406	1
252	0.08380715687	1
253	0.08278286741	1
254	0.08197199521	1
255	0.08135542681	1
256	0.0798257473	1
257	0.07955304938	1
258	0.07937814532	1
259	0.07859795037	1
260	0.07774992127	1
261	0.07755877587	1
262	0.07614089776	1
263	0.07579604221	1
264	0.07552321672	1
265	0.07530822859	1
266	0.07513116844	1
267	0.07433921247	1
268	0.07333849767	1
269	0.07300032862	1
270	0.07225261994	1
271	0.07208453759	1
272	0.07114178357	1
273	0.07091861906	1
274	0.07075771814	1
275	0.0701895388	1
276	0.06949703754	1
277	0.06813873127	1
278	0.06793464232	1
279	0.06676865121	1
280	0.06654427758	1
281	0.06571472552	1
282	0.06516879201	1
283	0.0649937168	1
284	0.06430131863	1
285	0.06413093205	1
286	0.06399186631	1
287	0.0638554872	1
288	0.06267151139	1
289	0.06209996886	1
290	0.06132246643	1
291	0.06105929501	1
292	0.0608674878	1
293	0.06033227664	1
294	0.05962780307	1
295	0.05945711119	1
296	0.05877913501	1
297	0.05858469501	1
298	0.05808955672	1
299	0.05754245282	1
300	0.05737864634	1
301	0.05721595519	1
302	0.05705725512	1
303	0.05659022558	1
304	0.05605063869	1
305	0.05538796445	1
306	0.05489088845	1
307	0.0547432567	1
308	0.05461157564	1
309	0.05411132026	1
310	0.0539685723	1
311	0.05384026068	1
312	0.05348501591	1
313	0.05309878568	1
314	0.05258939606	1
315	0.05246442842	1
316	0.05234144001	1
317	0.05196492376	1
318	0.05184442308	1
319	0.05142468741	1
320	0.05130598254	1
321	0.0511894915	1
322	0.05079784698	1
323	0.05027697179	1
324	0.0497759594	1
325	0.04964831414	1
326	0.04955290585	1
327	0.04945914178	1
328	0.0491903288	1
329	0.04903528412	1
330	0.04861630999	1
331	0.04849638174	1
332	0.04838893525	1
333	0.04813161827	1
334	0.04801656724	1
335	0.04791360841	1
336	0.04754499874	1
337	0.0474595226	1
338	0.0472121904	1
339	0.04711276667	1
340	0.04701480426	1
341	0.04649446603	1
342	0.04605720961	1
343	0.04597677451	1
344	0.04589742917	1
345	0.04580440485	1
346	0.04542109996	1
347	0.04532921507	1
348	0.04484624744	1
349	0.04441277205	1
350	0.04433597345	1
351	0.04426043521	1
352	0.04418595817	1
353	0.0437465869	1
354	0.04365877956	1
355	0.0435725276	1
356	0.04312234603	1
357	0.04277823693	1
358	0.04257431079	1
359	0.04224269872	1
360	0.04198383948	1
361	0.04178747112	1
362	0.04170594117	1
363	0.04151451519	1
364	0.04143477206	1
365	0.04111452393	1
366	0.04075953586	1
367	0.04068134823	1
368	0.04052071172	1
369	0.04013633304	1
370	0.04005967496	1
371	0.03999654615	1
372	0.0398185359	1
373	0.03974428829	1
374	0.03944371089	1
375	0.03926961269	1
376	0.03919738057	1
377	0.03881675862	1
378	0.03851801104	1
379	0.03835012015	1
380	0.0382802216	1
381	0.03800378406	1
382	0.03774696262	1
383	0.03768951207	1
384	0.0374407772	1
385	0.03738438599	1
386	0.03732867408	1
387	0.03703013975	1
388	0.03695638276	1
389	0.03690199592	1
390	0.0366129901	1
391	0.03654078542	1
392	0.03648765411	1
393	0.03641707664	1
394	0.03611324268	1
395	0.03604282797	1
396	0.03597354548	1
397	0.03557950208	1
398	0.03527070254	1
399	0.03502315137	1
400	0.0349614312	1
401	0.03490067761	1
402	0.03460468891	1
403	0.03436890694	1
404	0.03423133181	1
405	0.03399697602	1
406	0.0339379483	1
407	0.03364434159	1
408	0.0335118698	1
409	0.03345491942	1
410	0.03317189431	1
411	0.03297227528	1
412	0.0328445562	1
413	0.03278922419	1
414	0.03252343088	1
415	0.03246870985	1
416	0.03241466153	1
417	0.03229128367	1
418	0.03223827038	1
419	0.0321175887	1
420	0.03206027905	1
421	0.03200896074	1
422	0.03181845918	1
423	0.03176752397	1
424	0.03154094614	1
425	0.03149053761	1
426	0.03144078656	1
427	0.03140013404	1
428	0.03116308406	1
429	0.03110853924	1
430	0.03105969584	1
431	0.03081122824	1
432	0.03061925614	1
433	0.03021862427	1
434	0.03011309	1
435	0.03006667563	1
436	0.03002096189	1
437	0.02978854043	1
438	0.02959608251	1
439	0.02932047126	1
440	0.02913704503	1
441	0.02909276705	1
442	0.02887266682	1
443	0.02882882859	1
444	0.02872933695	1
445	0.02868630075	1
446	0.02864380808	1
447	0.02843133245	1
448	0.02833501384	1
449	0.02822053021	1
450	0.02801558511	1
451	0.02781763648	1
452	0.02765081333	1
453	0.02730334013	1
454	0.02721430644	1
455	0.02701787161	1
456	0.02697843754	1
457	0.02680642518	1
458	0.02676740745	1
459	0.02672892887	1
460	0.02664333726	1
461	0.02660552504	1
462	0.02656822964	1
463	0.02638566509	1
464	0.02623125849	1
465	0.02613153082	1
466	0.02596903197	1
467	0.02565576787	1
468	0.02562002346	1
469	0.02545407313	1
470	0.02541827208	1
471	0.02538295224	1
472	0.02535381544	1
473	0.02518426499	1
474	0.02489206431	1
475	0.02473303572	1
476	0.02469901934	1
477	0.02453813057	1
478	0.02426398361	1
479	0.02410915581	1
480	0.0239361172	1
481	0.02376972234	1
482	0.02361061025	1
483	0.02346013655	1
484	0.02329416292	1
485	0.02317054497	1
486	0.02301069805	1
487	0.02286120583	1
488	0.02283553958	1
489	0.02281017218	1
490	0.02278509675	1
491	0.02264434624	1
492	0.02252303361	1
493	0.02240512023	1
494	0.02233343214	1
495	0.02224671069	1
496	0.02211696647	1
497	0.02202050793	1
498	0.02178745801	1
499	0.02163366862	1
500	0.02151207051	1
501	0.02138737224	1
502	0.02136395858	1
503	0.02134081211	1
504	0.02129526487	1
505	0.02115064521	1
506	0.02102055466	1
507	0.02099393715	1
508	0.02097177769	1
509	0.02083024474	1
510	0.0207203485	1
511	0.0206175789	1
512	0.02056423539	1
513	0.02042676093	1
514	0.0203458923	1
515	0.02022479293	1
516	0.02012633014	1
517	0.02010100146	1
518	0.02003229999	1
519	0.01992394512	1
520	0.01985339034	1
521	0.01972286359	1
522	0.01964399813	1
523	0.01953766286	1
524	0.0193359548	1
525	0.01926364522	1
526	0.01916031383	1
527	0.01913665561	1
528	0.01906600092	1
529	0.01904259553	1
530	0.0190194395	1
531	0.01889534425	1
532	0.01877522005	1
533	0.01865889597	1
534	0.01854715192	1
535	0.01853284332	1
536	0.01842319193	1
537	0.01840910613	1
538	0.01839512312	1
539	0.01838124178	1
540	0.01836746098	1
541	0.01835377965	1
542	0.01827683918	1
543	0.01820533873	1
544	0.01819188067	1
545	0.01812908135	1
546	0.01811584135	1
547	0.01806637125	1
548	0.01805325266	1
549	0.01799253218	1
550	0.01797530857	1
551	0.01790148572	1
552	0.01788442561	1
553	0.01786747863	1
554	0.01785066867	1
555	0.0177785812	1
556	0.01776190095	1
557	0.0177453297	1
558	0.01768347363	1
559	0.01766705315	1
560	0.01765074148	1
561	0.01763455804	1
562	0.0175159861	1
563	0.01749986559	1
564	0.01748386409	1
565	0.01746400922	1
566	0.01738431219	1
567	0.01731765533	1
568	0.01729820162	1
569	0.01723303882	1
570	0.01721385838	1
571	0.0171370777	1
572	0.01708165648	1
573	0.01706287586	1
574	0.01700067208	1
575	0.01698208929	1
576	0.01692880151	1
577	0.0169105265	1
578	0.01685829342	1
579	0.01684030946	1
580	0.01678907728	1
581	0.01669058918	1
582	0.0166692812	1
583	0.01661922293	1
584	0.0165982828	1
585	0.0165032361	1
586	0.01645428904	1
587	0.01643357939	1
588	0.01641320636	1
589	0.01635646248	1
590	0.01633631514	1
591	0.01624443196	1
592	0.01615590704	1
593	0.01613578763	1
594	0.01605464923	1
595	0.01597587662	1
596	0.01590763522	1
597	0.01585317187	1
598	0.01580779836	1
599	0.01578872735	1
600	0.01573611943	1
601	0.01571727392	1
602	0.01567360544	1
603	0.01565506002	1
604	0.01558965401	1
605	0.01550507253	1
606	0.01548672832	1
607	0.01541105671	1
608	0.01533888749	1
609	0.01526916962	1
610	0.01520181377	1
611	0.01511663876	1
612	0.01503649061	1
613	0.01495368519	1
614	0.01487261189	1
615	0.01479452864	1
616	0.01476239847	1
617	0.01468614679	1
618	0.01465466375	1
619	0.01458124322	1
620	0.0145359049	1
621	0.01446466519	1
622	0.01442884174	1
623	0.0144172624	1
624	0.01440577151	1
625	0.01429604338	1
626	0.01424924341	1
627	0.01414441652	1
628	0.01409260031	1
629	0.01408182656	1
630	0.01398215721	1
631	0.01397002672	1
632	0.01395798824	1
633	0.01394753792	1
634	0.01393565176	1
635	0.01383943521	1
636	0.01382614777	1
637	0.01381441967	1
638	0.01380130762	1
639	0.01378974084	1
640	0.01375341384	1
641	0.01371775774	1
642	0.01368274928	1
643	0.0136709878	1
644	0.01363661904	1
645	0.01359182995	1
646	0.01355869128	1
647	0.01352617807	1
648	0.01349497832	1
649	0.01346417331	1
650	0.01343375413	1
651	0.01339073321	1
652	0.01336112283	1
653	0.01333186917	1
654	0.01329838005	1
655	0.01328893132	1
656	0.01325609893	1
657	0.01324672391	1
658	0.0132374117	1
659	0.01322816155	1
660	0.01314998875	1
661	0.01314085662	1
662	0.01313178274	1
663	0.01312276653	1
664	0.0131138074	1
665	0.01310490476	1
666	0.01309605807	1
667	0.01305682638	1
668	0.0130480301	1
669	0.01303928102	1
670	0.01303058223	1
671	0.01295605121	1
672	0.01294742096	1
673	0.01287557269	1
674	0.01286699456	1
675	0.0127975902	1
676	0.0127280744	1
677	0.01271665627	1
678	0.01264977219	1
679	0.0126386976	1
680	0.01257429014	1
681	0.01256545141	1
682	0.01250638215	1
683	0.01249761977	1
684	0.01243709044	1
685	0.01237853449	1
686	0.01232070463	1
687	0.01231224967	1
688	0.01230387829	1
689	0.01224679637	1
690	0.01219051817	1
691	0.01218231484	1
692	0.01212672723	1
693	0.01211470919	1
694	0.01205921186	1
695	0.01205123686	1
696	0.01199715596	1
697	0.01195410148	1
698	0.01194627929	1
699	0.01193852277	1
700	0.01192700049	1
701	0.01187357428	1
702	0.01186594455	1
703	0.01181978316	1
704	0.011812195	1
705	0.01180467273	1
706	0.01179721464	1
707	0.01178981908	1
708	0.01173743387	1
709	0.0116866716	1
710	0.01164124131	1
711	0.01163034633	1
712	0.01161956023	1
713	0.01156854832	1
714	0.01151887773	1
715	0.01148716044	1
716	0.01144393552	1
717	0.01143684362	1
718	0.01142980775	1
719	0.01142282657	1
720	0.01137442075	1
721	0.01132493668	1
722	0.01131807022	1
723	0.01125586683	1
724	0.01120915499	1
725	0.011148863	1
726	0.01108977354	1
727	0.01104561241	1
728	0.01100394712	1
729	0.01094653298	1
730	0.01089023921	1
731	0.01083503434	1
732	0.01082857105	1
733	0.01082214752	1
734	0.01081576315	1
735	0.01076170109	1
736	0.01075538792	1
737	0.01074911204	1
738	0.01074287294	1
739	0.01073667012	1
740	0.01066280351	1
741	0.01065668318	1
742	0.01060461681	1
743	0.01059856014	1
744	0.01059253771	1
745	0.01058654911	1
746	0.01058059391	1
747	0.01050949732	1
748	0.01050361862	1
749	0.01046317674	1
750	0.01045317339	1
751	0.01040331743	1
752	0.01039752399	1
753	0.01039176132	1
754	0.0103860291	1
755	0.01038032703	1
756	0.01034128369	1
757	0.01033139613	1
758	0.01032160398	1
759	0.01027305599	1
760	0.01026744743	1
761	0.01026186752	1
762	0.01025631562	1
763	0.01025078788	1
764	0.01021562122	1
765	0.01019015557	1
766	0.01016500761	1
767	0.01012705716	1
768	0.01008013601	1
769	0.01007472898	1
770	0.01003808524	1
771	0.010028704	1
772	0.01000942365	1
773	0.009998775062	1
774	0.009974608167	1
775	0.009937970014	1
776	0.009892599257	1
777	0.009873753956	1
778	0.009811102454	1
779	0.009792747339	1
780	0.00978254247	1
781	0.009772416086	1
782	0.009728831406	1
783	0.009723753296	1
784	0.00971869923	1
785	0.009713669031	1
786	0.009653359917	1
787	0.009635650644	1
788	0.009625752552	1
789	0.009608470512	1
790	0.009549631952	1
791	0.009539884878	1
792	0.009522972545	1
793	0.009513270858	1
794	0.009503644214	1
795	0.009488541787	1
796	0.009431210277	1
797	0.009414917316	1
798	0.009402745992	1
799	0.009393285998	1
800	0.009383899636	1
801	0.009345718356	1
802	0.009319689812	1
803	0.009279979536	1
804	0.009265685835	1
805	0.009210812367	1
806	0.009199193044	1
807	0.009190171354	1
808	0.009178701488	1
809	0.009169804633	1
810	0.009116299054	1
811	0.009100861084	1
812	0.009089626858	1
813	0.009080895898	1
814	0.009072230758	1
815	0.009047725297	1
816	0.009011923065	1
817	0.008987822797	1
818	0.008964197009	1
819	0.008929140985	1
820	0.008905896246	1
821	0.008884130977	1
822	0.008833020854	1
823	0.008810379061	1
824	0.008779512341	1
825	0.008757215014	1
826	0.008736285029	1
827	0.008706029229	1
828	0.008670896996	1
829	0.00864926135	1
830	0.008619717748	1
831	0.008599360057	1
832	0.008565125951	1
833	0.00853627875	1
834	0.008502634987	1
835	0.008489233173	1
836	0.008442058277	1
837	0.008428953341	1
838	0.008377827068	1
839	0.008357231318	1
840	0.008338041188	1
841	0.008317946025	1
842	0.008290463653	1
843	0.008271781085	1
844	0.008244886624	1
845	0.00821318848	1
846	0.00819358318	1
847	0.008175450429	1
848	0.008149097511	1
849	0.008118167739	1
850	0.008099105271	1
851	0.00807334282	1
852	0.008043079264	1
853	0.008031074795	1
854	0.008005827507	1
855	0.007976124464	1
856	0.007964310592	1
857	0.007921956727	1
858	0.007910393079	1
859	0.00786470871	1
860	0.007846555337	1
861	0.007829573837	1
862	0.007812992442	1
863	0.00778879975	1
864	0.007771125965	1
865	0.007763269711	1
866	0.007755503912	1
867	0.007752345399	1
868	0.007737719527	1
869	0.007725075457	1
870	0.007712546157	1
871	0.007700129718	1
872	0.00768405002	1
873	0.007668170803	1
874	0.007652487756	1
875	0.007636996689	1
876	0.007621693528	1
877	0.007606574311	1
878	0.007591635189	1
879	0.007566228018	1
880	0.007551614992	1
881	0.007537170982	1
882	0.007522892555	1
883	0.00749841886	1
884	0.007484439627	1
885	0.007470616083	1
886	0.007446889025	1
887	0.00743334592	1
888	0.007419949423	1
889	0.00740335423	1
890	0.007390148694	1
891	0.007377082948	1
892	0.00733515077	1
893	0.007294329395	1
894	0.007254294265	1
895	0.007231895541	1
896	0.007217227777	1
897	0.007178425805	1
898	0.007165413421	1
899	0.007127576111	1
900	0.007103538866	1
901	0.007079937705	1
902	0.007056761526	1
903	0.007033999592	1
904	0.007015374093	1
905	0.007001064219	1
906	0.006978691419	1
907	0.006973552913	1
908	0.006968456554	1
909	0.006962271334	1
910	0.006957212431	1
911	0.006951089592	1
912	0.006942801583	1
913	0.006908037516	1
914	0.006894010475	1
915	0.006888079389	1
916	0.006882208626	1
917	0.006874080965	1
918	0.006866000988	1
919	0.006857968259	1
920	0.006824306585	1
921	0.00681868986	1
922	0.006804775617	1
923	0.006789901086	1
924	0.006782038462	1
925	0.006749327702	1
926	0.00674388887	1
927	0.006738498755	1
928	0.006724752634	1
929	0.006710242425	1
930	0.006695853359	1
931	0.0066882079	1
932	0.006680606249	1
933	0.006670872693	1
934	0.006639218042	1
935	0.006634010522	1
936	0.00661997482	1
937	0.006599967835	1
938	0.006594891039	1
939	0.006587451994	1
940	0.006580055559	1
941	0.006560479153	1
942	0.006533110606	1
943	0.006530478925	1
944	0.006527858971	1
945	0.006514271442	1
946	0.006505520135	1
947	0.006492078875	1
948	0.006473351693	1
949	0.006470776128	1
950	0.006468212062	1
951	0.006454966115	1
952	0.006446350448	1
953	0.006439215119	1
954	0.006420873733	1
955	0.00641835019	1
956	0.006415837964	1
957	0.00641333689	1
958	0.006404824065	1
959	0.006391883293	1
960	0.006373363633	1
961	0.006348023457	1
962	0.006345548265	1
963	0.006343085482	1
964	0.006340634886	1
965	0.006338196261	1
966	0.006335769401	1
967	0.006317999448	1
968	0.006315577675	1
969	0.006313168207	1
970	0.006310770816	1
971	0.006293387909	1
972	0.006290994068	1
973	0.006288612852	1
974	0.006286244015	1
975	0.006274332753	1
976	0.006257342626	1
977	0.006254981903	1
978	0.006252634233	1
979	0.006243855614	1
980	0.006241511276	1
981	0.006239180351	1
982	0.006223338037	1
983	0.00620775297	1
984	0.006202191377	1
985	0.006196665691	1
986	0.00619117535	1
987	0.006185719804	1
988	0.006180298519	1
989	0.006174910972	1
990	0.006169556658	1
991	0.006164235082	1
992	0.006149110568	1
993	0.006143847544	1
994	0.006138615775	1
995	0.006133412569	1
996	0.006128239216	1
997	0.006123093672	1
998	0.006117977217	1
999	0.00611288785	1
