iter	Logloss	Accuracy
0	0.6785606566	0.7605633803
1	0.6667008933	0.7746478873
2	0.6565005123	0.7746478873
3	0.6402857663	0.7887323944
4	0.627688201	0.7887323944
5	0.6151174249	0.8028169014
6	0.6035233871	0.8028169014
7	0.5947505902	0.8169014085
8	0.5862148561	0.8169014085
9	0.5748559141	0.8591549296
10	0.5664816901	0.8450704225
11	0.555999024	0.8873239437
12	0.5478513699	0.8450704225
13	0.5413712739	0.8450704225
14	0.5359543414	0.8450704225
15	0.5284270909	0.8450704225
16	0.5227807969	0.8732394366
17	0.5132703049	0.8732394366
18	0.505044075	0.8732394366
19	0.4989477261	0.8732394366
20	0.4949212813	0.8732394366
21	0.4900557498	0.8732394366
22	0.4868986978	0.8732394366
23	0.4806581718	0.8732394366
24	0.4732551171	0.8732394366
25	0.4665330993	0.8732394366
26	0.461243833	0.8732394366
27	0.4588891822	0.8732394366
28	0.4575198131	0.8732394366
29	0.4547847747	0.8732394366
30	0.4482689614	0.8732394366
31	0.4417294307	0.8873239437
32	0.4393786274	0.8873239437
33	0.4358357749	0.8873239437
34	0.4317869467	0.8873239437
35	0.4294271	0.8873239437
36	0.4227036418	0.8732394366
37	0.4190713843	0.8873239437
38	0.4168869497	0.8873239437
39	0.4112290805	0.8732394366
40	0.4080555808	0.8873239437
41	0.4036871166	0.8873239437
42	0.3977404946	0.8873239437
43	0.3938309194	0.8873239437
44	0.3906218518	0.9014084507
45	0.3877286087	0.9014084507
46	0.3859559282	0.9154929577
47	0.3829920613	0.9154929577
48	0.3795832565	0.9154929577
49	0.3710247414	0.9295774648
50	0.3687433929	0.9295774648
51	0.3650393088	0.9154929577
52	0.3589646818	0.9295774648
53	0.3553852432	0.9295774648
54	0.3537122965	0.9295774648
55	0.3502987316	0.9295774648
56	0.3478070216	0.9295774648
57	0.3461127006	0.9154929577
58	0.3430252442	0.9436619718
59	0.3406146922	0.9436619718
60	0.3384980524	0.9436619718
61	0.3368546144	0.9436619718
62	0.3336551608	0.9436619718
63	0.3283925834	0.9436619718
64	0.3272157113	0.9295774648
65	0.3246657252	0.9436619718
66	0.3231864272	0.9577464789
67	0.3219247188	0.9577464789
68	0.3193140162	0.9577464789
69	0.3163645129	0.9577464789
70	0.3153548961	0.9577464789
71	0.3122158989	0.9577464789
