iter	Passed	Remaining
757	6324	2019
758	6331	2010
759	6337	2001
760	6343	1992
761	6349	1983
762	6354	1973
763	6360	1964
764	6366	1955
765	6373	1946
766	6378	1937
767	6383	1928
768	6388	1919
769	6394	1910
770	6401	1901
771	6407	1892
772	6413	1883
773	6418	1874
774	6424	1865
775	6430	1856
776	6437	1847
777	6443	1838
778	6449	1829
779	6455	1820
780	6462	1812
781	6469	1803
782	6476	1794
783	6482	1786
784	6488	1777
785	6493	1768
786	6499	1758
787	6505	1750
788	6511	1741
789	6518	1732
790	6524	1723
791	6530	1715
792	6537	1706
793	6544	1697
794	6551	1689
795	6557	1680
796	6563	1671
797	6570	1663
798	6575	1654
799	6581	1645
800	6587	1636
801	6593	1627
802	6599	1618
803	6604	1609
804	6609	1601
805	6615	1592
806	6621	1583
807	6627	1574
808	6633	1566
809	6639	1557
810	6645	1548
811	6652	1540
812	6658	1531
813	6664	1522
814	6671	1514
815	6677	1505
816	6683	1497
817	6689	1488
818	6695	1479
819	6721	1475
820	6828	1488
821	7076	1532
822	7083	1523
823	7091	1514
824	7098	1505
825	7107	1497
826	7115	1488
827	7122	1479
828	7130	1470
829	7137	1461
830	7145	1453
831	7152	1444
832	7160	1435
833	7168	1426
834	7176	1418
835	7183	1409
836	7192	1400
837	7200	1391
838	7208	1383
839	7217	1374
840	7226	1366
841	7236	1357
842	7244	1349
843	7253	1340
844	7263	1332
845	7273	1324
846	7285	1316
847	7296	1307
848	7307	1299
849	7317	1291
850	7326	1282
851	7337	1274
852	7344	1265
853	7352	1256
854	7360	1248
855	7368	1239
856	7376	1230
857	7384	1222
858	7392	1213
859	7415	1207
860	7423	1198
861	7430	1189
862	7438	1180
863	7447	1172
864	7458	1164
865	7467	1155
866	7476	1146
867	7485	1138
868	7494	1129
869	7502	1121
870	7509	1112
871	7517	1103
872	7526	1094
873	7534	1086
874	7542	1077
875	7551	1068
876	7558	1060
877	7566	1051
878	7576	1042
879	7583	1034
880	7591	1025
881	7599	1016
882	7605	1007
883	7614	999
884	7622	990
885	7630	981
886	7638	973
887	7646	964
888	7654	955
889	7661	946
890	7669	938
891	7677	929
892	7697	922
893	7706	913
894	7713	904
895	7720	896
896	7728	887
897	7735	878
898	7741	869
899	7748	860
900	7758	852
901	7764	843
902	7772	834
903	7781	826
904	7789	817
905	7796	808
906	7803	800
907	7810	791
908	7818	782
909	7825	773
910	7848	766
911	7856	758
912	7864	749
913	7872	740
914	7880	732
915	7888	723
916	7894	714
917	7902	705
918	7910	697
919	7916	688
920	7924	679
921	7931	670
922	7937	662
923	7943	653
924	7950	644
925	7957	635
926	7964	627
927	7970	618
928	7980	609
929	7986	601
930	7994	592
931	8002	583
932	8008	575
933	8014	566
934	8020	557
935	8025	548
936	8032	540
937	8042	531
938	8058	523
939	8193	522
940	8296	520
941	8303	511
942	8311	502
943	8318	493
944	8326	484
945	8333	475
946	8341	466
947	8350	458
948	8358	449
949	8365	440
950	8372	431
951	8380	422
952	8389	413
953	8395	404
954	8403	395
955	8411	387
956	8420	378
957	8429	369
958	8438	360
959	8447	351
960	8455	343
961	8463	334
962	8471	325
963	8479	316
964	8488	307
965	8498	299
966	8507	290
967	8516	281
968	8526	272
969	8535	263
970	8544	255
971	8553	246
972	8562	237
973	8572	228
974	8581	220
975	8589	211
976	8597	202
977	8605	193
978	8613	184
979	8621	175
980	8629	167
981	8636	158
982	8642	149
983	8648	140
984	8656	131
985	8661	122
986	8668	114
987	8675	105
988	8681	96
989	8687	87
990	8694	78
991	8701	70
992	8709	61
993	8716	52
994	8722	43
995	8729	35
996	8734	26
997	8740	17
998	8746	8
999	8752	0
