iter	Passed	Remaining
251	2297	6819
252	2303	6800
253	2310	6784
254	2315	6764
255	2321	6746
256	2327	6728
257	2332	6708
258	2338	6689
259	2343	6669
260	2349	6651
261	2354	6632
262	2359	6611
263	2364	6592
264	2369	6573
265	2376	6557
266	2382	6540
267	2389	6526
268	2395	6509
269	2401	6492
270	2407	6476
271	2413	6459
272	2419	6443
273	2425	6425
274	2430	6407
275	2436	6390
276	2441	6373
277	2446	6354
278	2452	6338
279	2457	6320
280	2463	6303
281	2468	6285
282	2474	6269
283	2482	6258
284	2488	6242
285	2493	6225
286	2499	6208
287	2505	6193
288	2510	6177
289	2516	6161
290	2522	6146
291	2527	6129
292	2533	6114
293	2538	6096
294	2545	6082
295	2550	6065
296	2556	6050
297	2565	6042
298	2581	6053
299	2589	6043
300	2596	6028
301	2601	6013
302	2607	5998
303	2614	5985
304	2620	5970
305	2626	5957
306	2636	5951
307	2643	5940
308	2651	5928
309	2657	5915
310	2663	5900
311	2670	5888
312	2678	5879
313	2685	5867
314	2693	5856
315	2700	5844
316	2708	5835
317	2715	5822
318	2722	5811
319	2728	5798
320	2736	5787
321	2743	5776
322	2750	5764
323	2757	5753
324	2764	5741
325	2772	5731
326	2779	5720
327	2786	5709
328	2793	5697
329	2800	5685
330	2807	5673
331	2813	5660
332	2820	5650
333	2827	5638
334	2833	5625
335	2839	5611
336	2844	5596
337	2850	5583
338	2856	5569
339	2862	5556
340	2867	5540
341	2872	5526
342	2878	5513
343	2884	5499
344	2890	5487
345	2895	5473
346	2900	5459
347	2905	5444
348	2910	5429
349	2915	5414
350	2921	5401
351	2925	5386
352	2931	5372
353	2936	5358
354	2940	5343
355	2946	5330
356	2951	5316
357	2956	5302
358	2962	5289
359	2967	5275
360	2973	5262
361	2979	5250
362	2986	5239
363	2991	5226
364	2997	5214
365	3002	5201
366	3009	5191
367	3016	5180
368	3022	5169
369	3027	5155
370	3033	5143
371	3039	5131
372	3045	5118
373	3050	5105
374	3055	5092
375	3061	5080
376	3067	5069
377	3074	5059
378	3105	5088
379	3112	5077
380	3370	5476
381	3385	5477
382	3391	5463
383	3404	5461
384	3410	5448
385	3418	5437
386	3424	5423
387	3430	5410
388	3436	5397
389	3442	5384
390	3452	5377
391	3459	5365
392	3466	5354
393	3472	5341
394	3478	5328
395	3485	5315
396	3491	5302
397	3498	5291
398	3504	5278
399	3512	5268
400	3523	5264
401	3530	5251
402	3537	5240
403	3543	5228
404	3550	5216
405	3557	5204
406	3564	5193
407	3571	5181
408	3577	5168
409	3584	5158
410	3591	5146
411	3598	5135
412	3605	5123
413	3611	5112
414	3617	5099
415	3624	5088
416	3631	5077
417	3639	5067
418	3646	5057
419	3655	5047
420	3662	5037
421	3669	5025
422	3676	5014
423	3683	5004
424	3690	4993
425	3697	4982
426	3704	4971
427	3712	4961
428	3735	4971
429	3741	4960
430	3748	4949
431	3755	4937
432	3762	4926
433	3768	4914
434	3775	4904
435	3782	4893
436	3790	4883
437	3797	4872
438	3803	4860
439	3809	4848
440	3815	4837
441	3822	4825
442	3829	4814
443	3836	4804
444	3842	4792
445	3849	4782
446	3857	4771
447	3870	4768
448	3878	4759
449	3885	4749
450	3893	4739
451	3902	4731
452	3910	4721
453	3918	4712
454	3925	4701
455	3931	4690
456	3939	4680
457	3947	4670
458	3953	4659
459	3960	4649
460	3967	4638
461	3974	4628
462	3981	4618
463	3988	4606
464	3995	4596
465	4010	4595
466	4017	4585
467	4025	4575
468	4031	4564
469	4039	4555
470	4046	4544
471	4052	4532
472	4059	4523
473	4066	4512
474	4073	4502
475	4081	4492
476	4088	4482
477	4095	4473
478	4102	4462
479	4110	4453
480	4118	4443
481	4126	4434
482	4134	4425
483	4141	4415
484	4148	4405
485	4156	4395
486	4163	4385
487	4171	4376
488	4178	4366
489	4185	4356
490	4192	4346
491	4199	4336
492	4207	4327
493	4215	4317
494	4221	4307
495	4228	4296
496	4235	4286
497	4242	4276
498	4251	4268
499	4258	4258
500	4265	4248
501	4272	4238
502	4278	4227
503	4285	4217
504	4293	4208
505	4302	4200
506	4310	4191
507	4318	4182
508	4324	4171
509	4331	4161
510	4359	4171
511	4530	4317
512	4633	4398
513	4871	4606
514	4877	4593
515	4884	4581
516	4889	4568
517	4894	4554
518	4899	4540
519	4905	4528
520	4911	4515
521	4917	4502
522	4922	4489
523	4929	4478
524	4935	4465
525	4940	4452
526	4946	4439
527	4952	4427
528	4958	4414
529	4963	4401
530	4970	4389
531	4975	4376
532	4980	4364
533	4986	4351
534	4991	4338
535	4996	4325
536	5001	4312
537	5006	4299
538	5011	4286
539	5016	4273
540	5021	4260
541	5027	4248
542	5032	4235
543	5036	4222
544	5042	4209
545	5048	4197
546	5053	4185
547	5058	4172
548	5062	4159
549	5068	4146
550	5073	4134
551	5078	4121
552	5084	4109
553	5089	4097
554	5094	4084
555	5099	4072
556	5104	4060
557	5109	4047
558	5114	4035
559	5120	4023
560	5126	4011
561	5131	3999
562	5137	3987
563	5142	3975
564	5150	3965
565	5156	3953
566	5163	3942
567	5170	3932
568	5175	3920
569	5181	3908
570	5187	3897
571	5192	3885
572	5198	3874
573	5203	3862
574	5209	3850
575	5214	3838
576	5220	3827
577	5226	3815
578	5232	3804
579	5237	3792
580	5243	3781
581	5248	3769
582	5254	3758
583	5259	3746
584	5269	3738
585	5275	3727
586	5281	3716
587	5290	3707
588	5301	3699
589	5312	3691
590	5323	3683
591	5330	3674
592	5338	3663
593	5344	3652
594	5350	3641
595	5357	3631
596	5364	3620
597	5369	3609
598	5374	3598
599	5380	3586
600	5385	3575
601	5391	3564
602	5406	3559
603	5413	3548
604	5418	3537
605	5424	3526
606	5430	3515
607	5436	3505
608	5441	3493
609	5446	3482
610	5451	3470
611	5456	3459
612	5461	3448
613	5466	3436
614	5471	3425
615	5477	3414
616	5482	3403
617	5488	3392
618	5492	3380
619	5498	3369
620	5504	3359
621	5509	3348
622	5514	3337
623	5520	3326
624	5526	3315
625	5531	3304
626	5536	3293
627	5541	3282
628	5547	3271
629	5552	3260
630	5557	3249
631	5562	3238
632	5567	3227
633	5572	3217
634	5577	3205
635	5595	3202
636	5600	3191
637	5606	3180
638	5610	3169
639	5615	3158
640	5620	3147
641	5625	3137
642	5631	3126
643	5635	3115
644	5640	3104
645	5645	3093
646	5650	3082
647	5654	3071
648	5659	3060
649	5664	3050
650	5669	3039
651	5675	3029
652	5681	3018
653	5686	3008
654	5691	2997
655	5696	2987
656	5702	2976
657	5708	2966
658	5712	2955
659	5717	2945
660	5723	2935
661	5729	2925
662	5735	2915
663	5740	2904
664	5746	2894
665	5751	2884
666	5756	2873
667	5761	2863
668	5766	2853
669	5771	2842
670	5778	2833
671	5784	2823
672	5789	2813
673	5794	2802
674	5799	2792
675	5804	2782
676	5812	2773
677	5817	2763
678	5823	2753
679	5847	2751
680	5874	2751
681	5883	2743
682	6147	2853
683	6373	2944
684	6383	2935
685	6389	2924
686	6394	2913
687	6399	2902
688	6404	2890
689	6409	2879
690	6415	2868
691	6420	2857
692	6427	2847
693	6432	2836
694	6438	2825
695	6444	2814
696	6449	2803
697	6455	2793
698	6460	2782
699	6466	2771
700	6472	2760
701	6478	2750
702	6484	2739
703	6491	2729
704	6497	2718
705	6503	2708
706	6508	2697
707	6513	2686
708	6518	2675
709	6524	2664
710	6528	2653
711	6533	2642
712	6539	2632
713	6543	2621
714	6549	2610
715	6554	2599
716	6559	2589
717	6565	2578
718	6570	2567
719	6575	2557
720	6581	2546
721	6586	2536
722	6591	2525
723	6597	2515
724	6603	2504
725	6609	2494
726	6614	2484
727	6620	2473
728	6625	2463
729	6630	2452
730	6636	2442
731	6641	2431
732	6647	2421
733	6652	2410
734	6658	2400
735	6664	2390
736	6669	2380
737	6675	2369
738	6681	2359
739	6686	2349
740	6692	2339
741	6698	2329
742	6704	2318
743	6709	2308
744	6715	2298
745	6720	2288
746	6726	2278
747	6732	2268
748	6737	2257
749	6743	2247
750	6748	2237
751	6754	2227
752	6759	2217
753	6766	2207
754	6772	2197
755	6777	2187
756	6782	2177
757	6788	2167
758	6793	2157
759	6798	2146
760	6804	2136
761	6809	2126
762	6815	2116
763	6820	2106
764	6825	2096
765	6830	2086
766	6835	2076
767	6842	2066
768	6847	2056
769	6853	2047
770	6858	2037
771	6864	2027
772	6871	2017
773	6877	2008
774	6884	1998
775	6892	1989
776	6897	1979
777	6904	1970
778	6910	1960
779	6917	1951
780	6922	1941
781	6928	1931
782	6934	1921
783	6941	1912
784	6960	1906
785	6967	1896
786	6973	1887
787	6980	1878
788	6986	1868
789	6993	1858
790	6998	1849
791	7004	1839
792	7010	1829
793	7016	1820
794	7024	1811
795	7030	1801
796	7036	1792
797	7043	1782
798	7048	1773
799	7054	1763
800	7060	1754
801	7065	1744
802	7071	1734
803	7078	1725
804	7085	1716
805	7092	1707
806	7099	1697
807	7105	1688
808	7111	1679
809	7117	1669
810	7125	1660
811	7131	1651
812	7137	1641
813	7144	1632
814	7150	1623
815	7155	1613
816	7161	1604
817	7167	1594
818	7173	1585
819	7180	1576
820	7185	1566
821	7192	1557
822	7198	1548
823	7204	1538
824	7210	1529
825	7232	1523
826	7238	1514
827	7245	1505
828	7251	1495
829	7258	1486
830	7263	1477
831	7270	1468
832	7279	1459
833	7285	1450
834	7291	1440
835	7297	1431
836	7304	1422
837	7310	1413
838	7315	1403
839	7321	1394
840	7326	1385
841	7332	1375
842	7351	1369
843	7380	1364
844	7387	1355
845	7615	1386
846	7734	1397
847	7740	1387
848	7745	1377
849	7750	1367
850	7755	1357
851	7760	1348
852	7765	1338
853	7771	1328
854	7776	1318
855	7782	1309
856	7788	1299
857	7793	1289
858	7797	1279
859	7802	1270
860	7807	1260
861	7813	1250
862	7819	1241
863	7824	1231
864	7829	1221
865	7834	1212
866	7839	1202
867	7844	1192
868	7849	1183
869	7854	1173
870	7859	1164
871	7864	1154
872	7869	1144
873	7873	1135
874	7878	1125
875	7883	1115
876	7888	1106
877	7893	1096
878	7899	1087
879	7904	1077
880	7909	1068
881	7915	1058
882	7921	1049
883	7926	1040
884	7931	1030
885	7936	1021
886	7941	1011
887	7947	1002
888	7954	993
889	7960	983
890	7965	974
891	7971	965
892	7977	955
893	7983	946
894	7988	937
895	7993	927
896	7999	918
897	8005	909
898	8011	900
899	8018	890
900	8025	881
901	8032	872
902	8041	863
903	8047	854
904	8054	845
905	8061	836
906	8068	827
907	8075	818
908	8082	809
909	8090	800
910	8096	791
911	8103	781
912	8110	772
913	8116	763
914	8125	754
915	8131	745
916	8136	736
917	8142	727
918	8147	718
919	8153	709
920	8159	699
921	8165	690
922	8170	681
923	8176	672
924	8181	663
925	8186	654
926	8191	645
927	8196	635
928	8201	626
929	8206	617
930	8212	608
931	8218	599
932	8223	590
933	8229	581
934	8235	572
935	8241	563
936	8246	554
937	8251	545
938	8256	536
939	8262	527
940	8267	518
941	8273	509
942	8278	500
943	8283	491
944	8289	482
945	8295	473
946	8301	464
947	8307	455
948	8312	446
949	8316	437
950	8322	428
951	8328	419
952	8334	411
953	8340	402
954	8346	393
955	8351	384
956	8359	375
957	8367	366
958	8374	358
959	8382	349
960	8390	340
961	8398	331
962	8404	322
963	8412	314
964	8419	305
965	8426	296
966	8433	287
967	8441	279
968	8449	270
969	8456	261
970	8464	252
971	8471	244
972	8478	235
973	8485	226
974	8492	217
975	8499	208
976	8506	200
977	8513	191
978	8520	182
979	8528	174
980	8536	165
981	8545	156
982	8552	147
983	8559	139
984	8567	130
985	8575	121
986	8582	113
987	8589	104
988	8598	95
989	8604	86
990	8611	78
991	8618	69
992	8625	60
993	8632	52
994	8640	43
995	8647	34
996	8654	26
997	8661	17
998	8668	8
999	8676	0
